Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Policy_Start_Date,Policy_End_Date,Last_Claim_Date,Last_Payment_Date,Vehicle_Age,Vehicle_Type,Premium_Amount,Churn,Churn_Numeric,Age_binned
C4727,40,Male,Single,Rural,Bachelor's,Unemployed,Third Party,7,1,4,92388,1,3,2,In-Person,Cheque,9,21,1,19-04-2015,17-04-2022,15-02-2019,29-04-2021,5,Sedan,13689,0.0,0.0,"(38.0, 48.0]"
C4728,67,Male,Married,Metro,Bachelor's,Employed,Third Party,3,0,3,128517,0,3,2,In-Person,Cheque,8,22,1,28-09-2023,31-12-2023,01-11-2023,29-11-2023,4,Hatchback,16569,0.0,0.0,"(59.0, 69.0]"
C4729,47,Female,Married,Rural,Bachelor's,Employed,Comprehensive,2,5,2,142375,0,3,1,Phone,Cheque,7,2,9,02-03-2019,01-03-2021,12-02-2021,29-12-2019,4,SUV,18592,0.0,0.0,"(38.0, 48.0]"
C4730,54,Female,Married,Urban,Bachelor's,Employed,Comprehensive,4,4,4,290101,0,1,1,In-Person,Cash,1,2,7,24-10-2022,31-12-2023,28-12-2023,25-03-2023,14,Sedan,14880,0.0,0.0,"(48.0, 59.0]"
C4731,42,Male,Single,Urban,Master's,Self-Employed,Third Party,1,3,2,84241,1,4,1,Phone,Online,4,6,2,23-09-2017,23-09-2018,18-08-2018,17-11-2017,6,Hatchback,6436,0.0,0.0,"(38.0, 48.0]"
C4732,65,Male,Married,Urban,Master's,Employed,Comprehensive,9,4,0,346778,3,4,2,In-Person,Credit Card,2,1,5,24-02-2016,31-12-2023,2000-01-01 00:00:00,13-07-2022,6,Sedan,11340,1.0,1.0,"(59.0, 69.0]"
C4733,44,Female,Married,Urban,Master's,Self-Employed,Own Damage,8,1,4,56636,1,2,0,Phone,Cheque,8,8,4,27-11-2019,31-12-2023,30-08-2023,06-02-2022,13,Hatchback,12228,0.0,0.0,"(38.0, 48.0]"
C4734,68,Female,Single,Rural,Master's,Unemployed,Own Damage,8,0,3,210457,1,4,2,In-Person,Cash,3,19,8,08-02-2018,31-12-2023,04-01-2021,20-01-2020,11,Hatchback,13098,0.0,0.0,"(59.0, 69.0]"
C4735,31,Female,Married,Metro,Bachelor's,Self-Employed,Comprehensive,8,2,2,413765,0,4,2,Email,Cheque,4,4,8,03-09-2022,31-12-2023,17-03-2023,18-01-2023,8,Hatchback,12087,0.0,0.0,"(28.0, 38.0]"
C4736,65,Male,Married,Urban,Bachelor's,Self-Employed,Third Party,9,3,4,336517,3,3,0,Phone,Credit Card,3,20,3,17-07-2019,31-12-2023,06-12-2020,12-04-2023,6,Hatchback,11373,0.0,0.0,"(59.0, 69.0]"
C4737,64,Male,Single,Metro,Bachelor's,Employed,Comprehensive,3,3,2,299745,3,4,2,Phone,Online,5,4,3,04-11-2018,03-11-2021,07-10-2020,04-12-2020,0,Sedan,6637,0.0,0.0,"(59.0, 69.0]"
C4738,53,Male,Married,Metro,Bachelor's,Self-Employed,Comprehensive,7,0,0,11685,0,4,1,In-Person,Online,6,6,1,03-09-2020,31-12-2023,2000-01-01 00:00:00,13-12-2021,13,SUV,14117,0.0,0.0,"(48.0, 59.0]"
C4739,56,Male,Married,Urban,Bachelor's,Employed,Own Damage,1,1,0,393060,0,4,1,Email,Cheque,0,23,2,06-08-2016,06-08-2017,2000-01-01 00:00:00,07-04-2017,1,Hatchback,11624,0.0,0.0,"(48.0, 59.0]"
C4740,33,Male,Married,Metro,Bachelor's,Employed,Comprehensive,1,0,0,266589,0,4,1,Phone,Credit Card,1,5,6,10-03-2020,10-03-2021,2000-01-01 00:00:00,06-03-2021,9,Hatchback,17294,0.0,0.0,"(28.0, 38.0]"
C4741,39,Male,Married,Rural,Master's,Self-Employed,Comprehensive,8,3,3,496563,2,3,1,In-Person,Online,2,20,6,11-05-2015,09-05-2023,28-10-2015,23-12-2021,3,SUV,13942,0.0,0.0,"(38.0, 48.0]"
C4742,38,Male,Single,Urban,Bachelor's,Employed,Third Party,7,2,0,496467,3,4,1,Email,Credit Card,5,29,3,11-10-2021,31-12-2023,2000-01-01 00:00:00,20-03-2022,3,SUV,29694,0.0,0.0,"(28.0, 38.0]"
C4743,38,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,9,3,0,122934,2,2,0,Email,Cheque,7,15,7,13-10-2019,31-12-2023,2000-01-01 00:00:00,02-02-2020,14,Hatchback,16859,0.0,0.0,"(28.0, 38.0]"
C4744,25,Female,Married,Urban,Bachelor's,Self-Employed,Third Party,6,1,4,470814,2,3,2,Phone,Online,7,17,9,24-06-2022,31-12-2023,04-05-2023,01-06-2023,4,SUV,17896,0.0,0.0,"(17.999, 28.0]"
C4745,66,Male,Married,Metro,Master's,Self-Employed,Own Damage,9,4,1,498629,3,3,2,In-Person,Cash,1,19,6,18-08-2023,31-12-2023,03-11-2023,05-10-2023,0,Hatchback,15441,0.0,0.0,"(59.0, 69.0]"
C4746,33,Male,Single,Rural,Master's,Self-Employed,Comprehensive,8,4,4,381508,0,4,1,Phone,Cash,5,16,0,17-07-2018,31-12-2023,22-08-2022,14-01-2019,7,Hatchback,13485,0.0,0.0,"(28.0, 38.0]"
C4747,48,Male,Single,Urban,Master's,Employed,Comprehensive,1,0,3,398397,2,3,0,Phone,Cheque,2,28,5,24-06-2021,24-06-2022,05-04-2022,06-04-2022,13,Sedan,17484,0.0,0.0,"(38.0, 48.0]"
C4748,59,Male,Married,Urban,Master's,Employed,Comprehensive,8,3,3,426896,1,4,1,Email,Cash,2,9,6,19-09-2015,17-09-2023,17-05-2018,22-05-2016,5,Sedan,14940,0.0,0.0,"(48.0, 59.0]"
C4749,27,Male,Married,Metro,Bachelor's,Unemployed,Own Damage,5,1,0,446034,1,2,1,In-Person,Cash,6,21,9,13-10-2017,12-10-2022,2000-01-01 00:00:00,13-07-2021,0,Sedan,6306,0.0,0.0,"(17.999, 28.0]"
C4750,49,Female,Married,Urban,Master's,Employed,Comprehensive,9,1,3,495772,3,4,1,In-Person,Cheque,6,10,9,14-05-2019,31-12-2023,19-01-2022,11-12-2023,3,SUV,28556,1.0,1.0,"(48.0, 59.0]"
C4751,51,Female,Single,Metro,Master's,Self-Employed,Comprehensive,9,4,2,473426,2,4,2,Phone,Cash,6,18,6,24-01-2017,31-12-2023,02-11-2023,29-03-2023,5,SUV,18257,0.0,0.0,"(48.0, 59.0]"
C4752,26,Male,Single,Urban,Bachelor's,Employed,Comprehensive,1,4,2,378854,2,4,0,Email,Cash,3,21,4,16-05-2017,16-05-2018,24-04-2018,23-06-2017,0,Hatchback,14243,0.0,0.0,"(17.999, 28.0]"
C4753,34,Male,Single,Urban,Bachelor's,Employed,Own Damage,3,0,2,203631,1,2,0,Email,Cash,4,20,9,14-09-2020,14-09-2023,30-04-2022,31-08-2023,0,Hatchback,10954,0.0,0.0,"(28.0, 38.0]"
C4754,28,Male,Married,Urban,Bachelor's,Employed,Comprehensive,3,5,4,18919,0,3,1,In-Person,Online,3,13,8,12-05-2016,12-05-2019,09-12-2016,14-09-2016,12,Sedan,16133,0.0,0.0,"(17.999, 28.0]"
C4755,49,Female,Married,Rural,Master's,Employed,Comprehensive,3,0,1,197040,3,3,1,Phone,Credit Card,9,7,8,23-07-2022,31-12-2023,26-08-2023,21-03-2023,7,Luxury,42024,1.0,1.0,"(48.0, 59.0]"
C4756,27,Male,Married,Metro,Bachelor's,Employed,Comprehensive,6,1,1,446615,2,2,1,Phone,Online,9,14,1,11-10-2020,31-12-2023,09-05-2022,29-04-2022,14,SUV,12336,0.0,0.0,"(17.999, 28.0]"
C4757,39,Male,Single,Urban,Master's,Employed,Third Party,8,0,1,92790,3,2,2,Email,Credit Card,7,13,9,29-10-2016,31-12-2023,28-03-2020,23-06-2017,14,SUV,16543,1.0,1.0,"(38.0, 48.0]"
C4758,34,Female,Single,Urban,Bachelor's,Employed,Comprehensive,3,2,4,331859,3,2,0,Phone,Online,2,4,6,05-01-2023,31-12-2023,14-09-2023,01-06-2023,6,Sedan,14199,0.0,0.0,"(28.0, 38.0]"
C4759,21,Female,Married,Metro,High School,Employed,Own Damage,3,3,4,344465,2,4,1,Email,Cash,5,9,9,23-08-2016,23-08-2019,02-12-2017,06-02-2018,2,Sedan,12890,0.0,0.0,"(17.999, 28.0]"
C4760,65,Female,Married,Urban,Master's,Employed,Comprehensive,6,2,2,30797,0,3,1,Phone,Cash,1,14,5,15-05-2022,31-12-2023,12-03-2023,16-12-2023,4,Hatchback,11689,0.0,0.0,"(59.0, 69.0]"
C4761,69,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,7,0,0,260076,1,4,2,Email,Online,4,3,9,17-11-2015,15-11-2022,2000-01-01 00:00:00,21-10-2020,6,Hatchback,16030,0.0,0.0,"(59.0, 69.0]"
C4762,64,Female,Single,Urban,Master's,Employed,Comprehensive,7,2,4,104155,0,3,0,Email,Online,1,10,7,03-06-2022,31-12-2023,05-03-2023,07-08-2022,1,Hatchback,16228,0.0,0.0,"(59.0, 69.0]"
C4763,42,Male,Married,Urban,Master's,Employed,Comprehensive,8,0,3,103594,2,3,0,In-Person,Cash,0,17,4,29-12-2017,31-12-2023,09-10-2022,13-09-2022,9,Sedan,9787,0.0,0.0,"(38.0, 48.0]"
C4764,38,Male,Single,Urban,Bachelor's,Employed,Comprehensive,5,4,0,157806,3,3,2,In-Person,Online,9,28,7,12-11-2016,11-11-2021,2000-01-01 00:00:00,17-02-2019,9,Sedan,13024,1.0,1.0,"(28.0, 38.0]"
C4765,54,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,6,3,3,463665,2,4,1,Email,Cash,2,10,5,06-04-2015,04-04-2021,13-08-2020,23-03-2020,11,Sedan,19004,0.0,0.0,"(48.0, 59.0]"
C4766,55,Female,Married,Metro,Master's,Employed,Comprehensive,6,5,3,302802,2,3,2,In-Person,Online,3,17,0,23-07-2018,31-12-2023,02-03-2023,25-05-2020,12,Luxury,37493,0.0,0.0,"(48.0, 59.0]"
C4767,66,Female,Married,Metro,Bachelor's,Employed,Own Damage,9,5,3,418185,2,3,1,In-Person,Online,6,26,3,18-03-2019,31-12-2023,31-01-2022,28-05-2019,6,SUV,10179,1.0,1.0,"(59.0, 69.0]"
C4768,18,Male,Married,Urban,High School,Employed,Own Damage,9,3,1,280966,3,1,0,Email,Online,1,16,6,03-03-2016,31-12-2023,15-09-2020,26-06-2021,0,Luxury,34411,0.0,0.0,"(17.999, 28.0]"
C4769,42,Male,Single,Metro,Bachelor's,Unemployed,Comprehensive,3,1,0,453274,1,1,0,Phone,Cash,2,28,4,04-01-2015,03-01-2018,2000-01-01 00:00:00,07-06-2015,4,Hatchback,5990,0.0,0.0,"(38.0, 48.0]"
C4770,68,Male,Single,Rural,Master's,Self-Employed,Comprehensive,5,0,4,78113,3,2,2,Phone,Credit Card,5,23,4,22-12-2023,31-12-2023,21-01-2024,31-12-2023,12,Sedan,14648,1.0,1.0,"(59.0, 69.0]"
C4771,53,Male,Married,Rural,Bachelor's,Self-Employed,Comprehensive,7,5,1,255786,3,4,2,In-Person,Credit Card,1,16,5,28-02-2022,31-12-2023,07-11-2022,17-08-2022,9,Hatchback,15382,1.0,1.0,"(48.0, 59.0]"
C4772,34,Male,Single,Urban,Bachelor's,Unemployed,Third Party,1,0,4,27329,0,3,2,Phone,Online,2,22,1,03-02-2019,03-02-2020,19-10-2019,23-04-2019,12,Luxury,15547,0.0,0.0,"(28.0, 38.0]"
C4773,58,Female,Single,Rural,Master's,Employed,Comprehensive,3,5,4,70725,1,4,1,Email,Credit Card,4,29,2,28-11-2019,27-11-2022,13-10-2020,29-05-2020,3,Hatchback,15543,1.0,1.0,"(48.0, 59.0]"
C4774,41,Male,Married,Urban,Bachelor's,Employed,Comprehensive,7,4,0,436084,3,2,0,Email,Online,3,25,1,21-02-2018,31-12-2023,2000-01-01 00:00:00,14-11-2018,5,Hatchback,10557,0.0,0.0,"(38.0, 48.0]"
C4775,19,Female,Married,Metro,High School,Self-Employed,Comprehensive,3,4,1,401929,2,2,1,Phone,Online,4,7,5,25-12-2020,25-12-2023,24-12-2023,01-12-2023,10,Hatchback,11154,0.0,0.0,"(17.999, 28.0]"
C4776,57,Female,Married,Urban,Master's,Employed,Third Party,6,0,2,42137,3,2,1,In-Person,Credit Card,7,29,6,28-09-2022,31-12-2023,22-03-2023,02-06-2023,10,Hatchback,11452,1.0,1.0,"(48.0, 59.0]"
C4777,32,Male,Single,Urban,Master's,Employed,Third Party,8,4,3,57893,1,4,1,In-Person,Cash,4,19,9,15-01-2017,31-12-2023,05-04-2021,11-11-2019,3,Hatchback,13844,0.0,0.0,"(28.0, 38.0]"
C4778,49,Male,Married,Metro,Master's,Employed,Comprehensive,8,3,2,391300,0,2,0,Email,Cheque,3,1,3,13-01-2018,31-12-2023,18-04-2023,25-10-2018,9,Sedan,5168,0.0,0.0,"(48.0, 59.0]"
C4779,56,Female,Single,Urban,Bachelor's,Employed,Comprehensive,8,3,3,153244,3,2,0,Phone,Cheque,5,10,5,21-05-2016,31-12-2023,01-01-2022,14-12-2020,6,Hatchback,5379,0.0,0.0,"(48.0, 59.0]"
C4780,23,Female,Single,Metro,Bachelor's,Self-Employed,Third Party,1,0,3,222591,1,3,0,In-Person,Cheque,8,3,5,23-11-2019,22-11-2020,03-01-2020,31-01-2020,12,Hatchback,11394,1.0,1.0,"(17.999, 28.0]"
C4781,18,Female,Single,Urban,High School,Employed,Comprehensive,3,5,2,98580,2,3,0,Phone,Credit Card,5,2,6,22-04-2018,21-04-2021,04-11-2018,16-03-2021,10,Hatchback,11163,0.0,0.0,"(17.999, 28.0]"
C4782,64,Female,Single,Urban,Master's,Employed,Comprehensive,5,1,4,150818,3,4,1,Phone,Cheque,4,5,3,09-11-2018,08-11-2023,11-01-2020,28-02-2021,9,Sedan,12379,0.0,0.0,"(59.0, 69.0]"
C4783,40,Female,Married,Urban,Master's,Employed,Comprehensive,6,3,1,284617,0,1,0,Phone,Online,9,24,1,15-04-2016,14-04-2022,10-11-2016,04-02-2017,5,SUV,21450,0.0,0.0,"(38.0, 48.0]"
C4784,56,Male,Married,Metro,Master's,Self-Employed,Comprehensive,3,3,3,64637,1,2,2,In-Person,Cash,2,27,1,31-05-2021,31-12-2023,25-09-2023,25-01-2023,2,SUV,20505,0.0,0.0,"(48.0, 59.0]"
C4785,34,Female,Married,Metro,Master's,Employed,Comprehensive,7,0,1,305411,0,3,1,Email,Credit Card,8,9,1,26-05-2015,24-05-2022,22-03-2020,18-07-2020,14,Sedan,17031,0.0,0.0,"(28.0, 38.0]"
C4786,51,Female,Married,Urban,Bachelor's,Employed,Comprehensive,6,3,0,195748,3,3,2,Email,Cash,3,24,5,17-06-2015,15-06-2021,2000-01-01 00:00:00,09-07-2019,14,Hatchback,18585,1.0,1.0,"(48.0, 59.0]"
C4787,58,Female,Single,Rural,Bachelor's,Employed,Comprehensive,6,3,1,363778,3,2,1,Phone,Online,5,15,7,15-04-2020,31-12-2023,31-12-2023,07-11-2022,14,Sedan,10048,0.0,0.0,"(48.0, 59.0]"
C4788,46,Male,Single,Urban,Master's,Employed,Comprehensive,2,0,0,383581,1,4,1,In-Person,Cash,0,18,8,28-06-2023,31-12-2023,2000-01-01 00:00:00,07-12-2023,1,Sedan,10740,0.0,0.0,"(38.0, 48.0]"
C4789,26,Female,Married,Urban,Bachelor's,Employed,Comprehensive,6,3,3,488897,3,3,1,In-Person,Cash,5,25,2,10-10-2017,09-10-2023,13-03-2021,24-08-2019,10,Luxury,39048,0.0,0.0,"(17.999, 28.0]"
C4790,30,Male,Married,Urban,Bachelor's,Employed,Third Party,5,0,4,451446,2,1,0,Email,Online,5,13,0,07-12-2016,06-12-2021,10-04-2017,02-09-2017,2,SUV,24127,0.0,0.0,"(28.0, 38.0]"
C4791,23,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,3,1,4,272678,1,1,2,In-Person,Online,7,20,6,07-02-2023,31-12-2023,15-08-2023,03-04-2023,10,Hatchback,12872,0.0,0.0,"(17.999, 28.0]"
C4792,23,Male,Single,Urban,Bachelor's,Unemployed,Comprehensive,1,5,4,281143,0,4,1,Phone,Credit Card,7,18,1,21-08-2018,21-08-2019,16-04-2019,15-07-2019,6,Sedan,17988,0.0,0.0,"(17.999, 28.0]"
C4793,37,Male,Married,Metro,Master's,Employed,Comprehensive,9,4,0,327812,1,2,1,In-Person,Cheque,5,9,1,02-08-2022,31-12-2023,2000-01-01 00:00:00,20-12-2022,7,Hatchback,17442,0.0,0.0,"(28.0, 38.0]"
C4794,69,Male,Single,Metro,Master's,Self-Employed,Third Party,8,0,1,215769,0,3,2,In-Person,Online,3,13,0,06-09-2023,31-12-2023,05-12-2023,27-10-2023,10,Hatchback,5314,0.0,0.0,"(59.0, 69.0]"
C4795,20,Male,Single,Metro,High School,Self-Employed,Third Party,6,3,3,87432,3,3,1,In-Person,Cash,5,29,0,22-08-2019,31-12-2023,04-05-2021,03-12-2019,11,SUV,23457,1.0,1.0,"(17.999, 28.0]"
C4796,34,Male,Single,Urban,Bachelor's,Unemployed,Third Party,7,2,4,234476,0,2,2,Phone,Online,7,3,5,23-03-2019,31-12-2023,17-05-2022,16-12-2022,12,Luxury,48175,1.0,1.0,"(28.0, 38.0]"
C4797,66,Female,Single,Metro,Bachelor's,Employed,Comprehensive,2,4,3,87667,1,4,2,In-Person,Credit Card,4,16,2,13-10-2016,13-10-2018,23-01-2018,17-02-2018,5,Hatchback,17441,0.0,0.0,"(59.0, 69.0]"
C4798,29,Male,Single,Metro,Bachelor's,Employed,Comprehensive,6,1,3,127626,2,3,1,In-Person,Cheque,5,21,6,20-09-2016,19-09-2022,23-11-2017,17-01-2022,6,Hatchback,17131,0.0,0.0,"(28.0, 38.0]"
C4799,65,Male,Single,Urban,Master's,Employed,Comprehensive,5,4,3,102410,2,4,2,In-Person,Cash,8,27,5,26-04-2015,24-04-2020,20-03-2017,05-08-2018,7,Hatchback,13758,1.0,1.0,"(59.0, 69.0]"
C4800,64,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,1,0,0,191420,2,3,0,In-Person,Cash,4,18,7,08-02-2020,07-02-2021,2000-01-01 00:00:00,23-11-2020,10,Hatchback,15107,1.0,1.0,"(59.0, 69.0]"
C4801,62,Male,Married,Urban,Master's,Employed,Comprehensive,2,3,1,169296,1,2,2,Email,Cheque,4,17,4,11-02-2021,11-02-2023,27-12-2022,06-04-2022,1,Sedan,12063,1.0,1.0,"(59.0, 69.0]"
C4802,18,Male,Married,Urban,High School,Unemployed,Third Party,9,5,4,334035,1,3,2,Phone,Credit Card,8,8,9,17-03-2023,31-12-2023,13-12-2023,27-07-2023,11,SUV,16979,0.0,0.0,"(17.999, 28.0]"
C4803,34,Male,Married,Rural,Bachelor's,Self-Employed,Comprehensive,7,5,1,357997,3,4,1,In-Person,Credit Card,7,7,9,04-06-2020,31-12-2023,02-11-2022,22-11-2021,6,Hatchback,7285,0.0,0.0,"(28.0, 38.0]"
C4804,20,Male,Married,Rural,High School,Employed,Comprehensive,5,3,4,232938,2,4,1,Phone,Cash,1,11,7,05-05-2023,31-12-2023,11-09-2023,24-11-2023,1,Sedan,11494,0.0,0.0,"(17.999, 28.0]"
C4805,43,Female,Single,Urban,Bachelor's,Employed,Comprehensive,9,1,0,57007,3,3,0,In-Person,Online,1,27,8,01-06-2017,31-12-2023,2000-01-01 00:00:00,09-04-2020,6,Hatchback,9293,0.0,0.0,"(38.0, 48.0]"
C4806,32,Male,Married,Rural,Master's,Employed,Comprehensive,7,4,2,373279,2,1,2,Email,Credit Card,8,16,7,05-02-2023,31-12-2023,29-10-2023,26-07-2023,8,Sedan,9318,0.0,0.0,"(28.0, 38.0]"
C4807,53,Male,Married,Metro,Master's,Self-Employed,Comprehensive,7,1,0,30081,0,1,1,Email,Cash,3,25,6,18-07-2019,31-12-2023,2000-01-01 00:00:00,20-07-2021,14,Hatchback,12681,0.0,0.0,"(48.0, 59.0]"
C4808,49,Male,Married,Urban,Master's,Unemployed,Comprehensive,5,5,1,453161,0,3,2,Email,Cash,8,29,5,24-11-2019,31-12-2023,23-06-2022,23-07-2021,2,Hatchback,15000,0.0,0.0,"(48.0, 59.0]"
C4809,49,Female,Single,Urban,Bachelor's,Employed,Own Damage,5,0,4,383487,3,3,0,Email,Credit Card,5,4,5,26-05-2021,31-12-2023,02-02-2022,07-12-2023,8,Hatchback,17596,0.0,0.0,"(48.0, 59.0]"
C4810,21,Male,Married,Urban,High School,Employed,Third Party,3,4,1,237706,1,3,0,In-Person,Cash,6,13,3,19-05-2017,18-05-2020,04-08-2018,30-07-2018,0,Sedan,16214,0.0,0.0,"(17.999, 28.0]"
C4811,35,Male,Single,Urban,Bachelor's,Employed,Own Damage,4,3,1,308521,3,2,0,Email,Online,0,24,9,02-02-2021,31-12-2023,14-03-2021,17-07-2022,3,Sedan,13087,0.0,0.0,"(28.0, 38.0]"
C4812,66,Male,Single,Metro,Bachelor's,Employed,Own Damage,6,1,0,317858,2,3,2,In-Person,Credit Card,0,2,1,04-08-2017,03-08-2023,2000-01-01 00:00:00,12-04-2019,4,Luxury,48892,0.0,0.0,"(59.0, 69.0]"
C4813,36,Male,Single,Rural,Master's,Employed,Third Party,6,4,1,221260,0,1,0,Phone,Credit Card,7,18,4,27-06-2019,31-12-2023,13-03-2021,08-02-2020,8,Sedan,13980,0.0,0.0,"(28.0, 38.0]"
C4814,60,Male,Single,Metro,Master's,Employed,Third Party,7,5,0,169633,2,3,2,Email,Cheque,3,1,9,30-04-2023,31-12-2023,2000-01-01 00:00:00,03-09-2023,10,Hatchback,14652,0.0,0.0,"(59.0, 69.0]"
C4815,69,Male,Single,Urban,Master's,Self-Employed,Comprehensive,6,2,1,390705,1,3,0,Phone,Credit Card,0,22,9,03-12-2017,02-12-2023,05-04-2022,11-02-2018,12,Hatchback,13025,0.0,0.0,"(59.0, 69.0]"
C4816,52,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,6,0,2,61746,1,3,1,Phone,Cash,8,22,9,12-10-2016,11-10-2022,11-03-2022,29-09-2017,5,Sedan,19192,1.0,1.0,"(48.0, 59.0]"
C4817,57,Male,Single,Urban,Bachelor's,Employed,Third Party,5,5,3,244037,1,3,0,Phone,Cheque,8,29,9,06-04-2015,04-04-2020,04-12-2019,01-12-2017,10,Sedan,17795,0.0,0.0,"(48.0, 59.0]"
C4818,31,Male,Single,Urban,Master's,Self-Employed,Comprehensive,6,5,2,266114,3,1,0,Email,Cash,1,18,2,19-12-2021,31-12-2023,06-07-2023,03-10-2023,11,Sedan,11689,0.0,0.0,"(28.0, 38.0]"
C4819,50,Female,Single,Metro,Master's,Self-Employed,Third Party,3,4,4,308475,2,4,0,In-Person,Online,3,4,6,12-01-2018,11-01-2021,25-02-2020,08-10-2018,6,Hatchback,9803,0.0,0.0,"(48.0, 59.0]"
C4820,31,Female,Married,Rural,Bachelor's,Unemployed,Third Party,8,0,0,320855,0,4,0,Phone,Credit Card,3,28,8,17-09-2019,31-12-2023,2000-01-01 00:00:00,22-04-2021,1,Sedan,7620,0.0,0.0,"(28.0, 38.0]"
C4821,51,Male,Married,Rural,Master's,Employed,Comprehensive,6,3,3,255956,1,1,0,In-Person,Cash,5,16,2,03-11-2016,02-11-2022,03-06-2017,10-09-2018,10,Luxury,42594,0.0,0.0,"(48.0, 59.0]"
C4822,21,Female,Single,Urban,High School,Employed,Third Party,3,2,1,384433,2,3,2,In-Person,Cash,0,13,1,26-04-2018,25-04-2021,15-08-2020,25-11-2020,12,Sedan,19000,0.0,0.0,"(17.999, 28.0]"
C4823,41,Female,Single,Rural,Bachelor's,Employed,Comprehensive,8,1,0,345210,1,4,1,In-Person,Cheque,2,2,7,16-03-2019,31-12-2023,2000-01-01 00:00:00,21-03-2023,14,Hatchback,6877,0.0,0.0,"(38.0, 48.0]"
C4824,46,Female,Married,Metro,Master's,Self-Employed,Third Party,1,3,4,361594,2,1,2,Phone,Credit Card,3,13,3,15-11-2018,15-11-2019,01-11-2019,18-07-2019,0,SUV,14594,0.0,0.0,"(38.0, 48.0]"
C4825,36,Male,Married,Urban,Master's,Self-Employed,Own Damage,1,5,2,333774,1,2,1,Phone,Online,9,3,8,21-10-2023,31-12-2023,01-12-2023,20-12-2023,6,Sedan,9829,0.0,0.0,"(28.0, 38.0]"
C4826,23,Female,Single,Urban,Bachelor's,Employed,Comprehensive,5,1,1,310335,0,4,0,Email,Credit Card,1,26,5,10-04-2021,31-12-2023,01-04-2022,06-10-2021,4,Hatchback,18336,0.0,0.0,"(17.999, 28.0]"
C4827,50,Male,Single,Urban,Master's,Employed,Comprehensive,4,0,4,363618,2,2,1,Phone,Credit Card,6,27,8,26-08-2019,25-08-2023,28-11-2020,13-11-2020,12,Sedan,10568,0.0,0.0,"(48.0, 59.0]"
C4828,66,Male,Married,Metro,Master's,Employed,Third Party,7,5,0,70049,2,1,0,Email,Cheque,0,17,1,14-04-2021,31-12-2023,2000-01-01 00:00:00,03-02-2022,0,Sedan,18548,0.0,0.0,"(59.0, 69.0]"
C4829,57,Male,Single,Urban,Master's,Employed,Comprehensive,2,3,4,437258,3,2,1,In-Person,Cash,5,27,1,01-10-2015,30-09-2017,03-11-2015,07-08-2016,5,Luxury,19578,1.0,1.0,"(48.0, 59.0]"
C4830,36,Male,Married,Urban,Master's,Employed,Comprehensive,2,5,3,64243,0,1,0,Email,Online,6,10,8,13-02-2016,12-02-2018,03-12-2016,17-03-2017,9,Sedan,19537,0.0,0.0,"(28.0, 38.0]"
C4831,18,Male,Single,Metro,High School,Unemployed,Comprehensive,6,0,3,166787,3,4,2,Email,Online,7,18,7,04-12-2023,31-12-2023,03-01-2024,31-12-2023,1,SUV,15532,1.0,1.0,"(17.999, 28.0]"
C4832,22,Male,Single,Metro,High School,Employed,Third Party,2,0,1,354514,3,4,0,Email,Cheque,2,1,0,27-09-2022,31-12-2023,22-11-2023,09-12-2023,12,Hatchback,7898,0.0,0.0,"(17.999, 28.0]"
C4833,44,Female,Married,Metro,Master's,Employed,Third Party,5,4,4,485068,3,2,1,In-Person,Online,4,4,8,12-01-2016,10-01-2021,10-05-2019,10-10-2016,1,Hatchback,11201,1.0,1.0,"(38.0, 48.0]"
C4834,33,Male,Married,Urban,Master's,Self-Employed,Third Party,8,4,1,252243,3,3,1,In-Person,Cash,0,9,2,28-01-2018,31-12-2023,29-01-2020,12-01-2022,12,Sedan,15076,0.0,0.0,"(28.0, 38.0]"
C4835,23,Male,Single,Urban,Bachelor's,Unemployed,Own Damage,9,3,0,405225,3,4,2,In-Person,Credit Card,9,18,0,28-01-2020,31-12-2023,2000-01-01 00:00:00,15-05-2023,10,Hatchback,12165,0.0,0.0,"(17.999, 28.0]"
C4836,57,Male,Married,Metro,Bachelor's,Employed,Comprehensive,2,1,4,21216,1,1,0,Phone,Cheque,4,18,1,26-11-2022,31-12-2023,23-04-2023,05-11-2023,4,Sedan,19449,0.0,0.0,"(48.0, 59.0]"
C4837,30,Male,Married,Urban,Diploma,Self-Employed,Own Damage,3,5,0,134438,2,1,1,Phone,Online,4,18,8,27-12-2018,26-12-2021,2000-01-01 00:00:00,17-11-2019,14,Hatchback,13591,0.0,0.0,"(28.0, 38.0]"
