CustomerID,City,Churn,PlanType,EducationLevel,WorkStatus,Gender,RelationshipStatus,PaymentPerMonth,WeeksSinceClaim,OpenPolicies,RenewOfferType,Reachability,VehicleType,InceptionDate,CancelledDate,Premium,TotalClaimValue,TotalClaimNumber,NumberOfComplaints,Age
3182,Chennai,No,Standard Plan,Doctorate,Employed,Male,Married,4401.36,91,2,Online Portal,Agent Contact,Sedan,2022-07-03,,5339.27,8675.67,0,0,66
3183,Pune,No,Standard Plan,Master,Employed,Male,Married,2599.2,53,1,Branch Visit,Online Portal,Hatchback,2021-10-28,,31521.54,11586.45,0,0,48
3184,Delhi,No,Standard Plan,Doctorate,Employed,Female,Married,1863.83,27,5,Branch Visit,Online Portal,Mini Truck,2020-10-07,,6784.07,15237.89,3,2,38
3185,Bangalore,No,Standard Plan,High School,Student,Female,Single,4052.08,87,1,Online Portal,Customer Call Centre,Sedan,2018-05-10,,38182.06,18002.27,2,2,69
3186,Lucknow,No,Standard Plan,Bachelor,Retired,Male,Married,4390.52,141,4,Customer Call Centre,Agent Contact,Motorcycle,2019-10-19,,44662.35,24157.23,4,2,64
3187,Pune,No,Premium Plan,Bachelor,Employed,Female,Married,3479.4,48,4,Online Portal,Agent Contact,SUV,2023-04-22,,40838.82,46534.0,2,0,58
3188,Bangalore,No,Standard Plan,Bachelor,Self-Employed,Male,Married,4850.48,39,2,Branch Visit,Online Portal,Scooter,2014-02-15,,2524.89,22746.53,3,2,75
3189,Bangalore,No,Premium Plan,Master,Employed,Male,Divorced,558.61,149,1,Branch Visit,Agent Contact,Sedan,2015-07-18,,36751.5,25477.14,1,1,35
3190,Hyderabad,No,Premium Plan,Master,Unemployed,Male,Single,3730.25,21,5,Online Portal,Online Portal,Hatchback,2016-05-25,,27084.17,28459.82,3,1,22
3191,Kanpur,No,Premium Plan,Bachelor,Self-Employed,Male,Married,3690.85,35,5,Agent Contact,Agent Contact,Sedan,2014-10-08,,16403.07,46988.56,2,0,50
3192,Pune,No,Standard Plan,High School,Employed,Male,Single,4836.15,122,1,Online Portal,Online Portal,Scooter,2023-11-22,,19979.88,10381.59,2,2,46
3193,Mumbai,No,Premium Plan,High School,Employed,Female,Single,1404.42,20,3,Branch Visit,Online Portal,SUV,2023-05-16,,22248.09,3457.02,5,1,52
3194,Ahmedabad,No,Standard Plan,Bachelor,Unemployed,Male,Married,3204.83,123,5,Branch Visit,Online Portal,Sedan,2016-09-07,,31946.68,17171.49,0,2,24
3195,Hyderabad,No,Basic Plan,Master,Employed,Male,Married,4060.5,22,4,Agent Contact,Branch Visit,Hatchback,2016-03-18,,24146.12,44873.54,3,2,61
3196,Chennai,No,Standard Plan,Master,Employed,Male,Married,3514.28,80,5,Online Portal,Customer Call Centre,Hatchback,2011-12-09,,9998.35,23853.9,3,1,41
3197,Delhi,No,Premium Plan,Diploma,Employed,Male,Married,4611.02,89,4,Branch Visit,Branch Visit,Sedan,2019-08-05,,5901.08,3785.04,3,0,41
3198,Bangalore,No,Standard Plan,Bachelor,Employed,Male,Single,958.72,72,4,Agent Contact,Online Portal,Hatchback,2013-05-26,,39394.76,43241.94,3,0,33
3199,Chennai,No,Basic Plan,Bachelor,Employed,Female,Single,3442.68,68,5,Online Portal,Branch Visit,Sedan,2020-01-28,,46690.26,34603.54,5,0,50
3200,Kolkata,No,Premium Plan,Bachelor,Retired,Male,Married,1434.39,128,5,Customer Call Centre,Agent Contact,Scooter,2019-04-14,,9279.48,27309.74,5,1,23
3201,Bangalore,Yes,Basic Plan,Diploma,Employed,Female,Married,558.86,131,4,Customer Call Centre,Customer Call Centre,Sedan,2013-01-23,2022-05-12,5336.0,48671.06,7,4,27
3202,Surat,No,Standard Plan,Bachelor,Self-Employed,Female,Married,4702.22,42,3,Online Portal,Branch Visit,Sedan,2010-06-17,,19354.55,10865.0,0,0,30
3203,Chennai,No,Basic Plan,Bachelor,Employed,Female,Married,2278.1,101,1,Online Portal,Online Portal,SUV,2022-05-16,,12204.86,2219.14,1,1,70
3204,Pune,No,Standard Plan,Master,Self-Employed,Male,Divorced,1821.58,102,1,Online Portal,Online Portal,Hatchback,2017-11-08,,29576.53,24881.09,1,2,38
3205,Bangalore,No,Basic Plan,Bachelor,Retired,Female,Single,4355.57,58,3,Online Portal,Agent Contact,Sedan,2022-01-19,,5432.36,2461.2,3,2,66
3206,Nagpur,No,Standard Plan,Bachelor,Employed,Female,Married,3626.27,136,5,Agent Contact,Agent Contact,SUV,2013-07-26,,34350.51,44025.96,1,2,59
3207,Bangalore,No,Premium Plan,Diploma,Employed,Female,Married,4933.47,56,3,Customer Call Centre,Customer Call Centre,Scooter,2017-06-17,,5186.43,30411.43,2,1,69
3208,Hyderabad,Yes,Basic Plan,Master,Employed,Male,Single,4553.86,148,3,Online Portal,Online Portal,Hatchback,2023-07-28,2023-04-24,29325.17,24912.55,3,3,39
3209,Kolkata,No,Premium Plan,Bachelor,Employed,Female,Single,1908.71,19,1,Customer Call Centre,Agent Contact,Sedan,2021-10-15,,24863.82,31947.5,0,0,22
3210,Mumbai,No,Standard Plan,Diploma,Retired,Male,Widowed,946.95,2,1,Branch Visit,Online Portal,Hatchback,2011-03-06,,5881.32,44996.74,3,1,51
3211,Mumbai,No,Premium Plan,Bachelor,Retired,Female,Divorced,2827.47,37,2,Online Portal,Branch Visit,Hatchback,2023-12-07,,14781.27,40513.45,4,0,47
3212,Bangalore,No,Basic Plan,Master,Employed,Male,Single,4403.69,106,5,Agent Contact,Branch Visit,Hatchback,2023-07-16,,26784.87,25131.15,3,0,63
3213,Mumbai,No,Basic Plan,High School,Unemployed,Male,Married,4574.21,86,1,Customer Call Centre,Agent Contact,Sedan,2023-07-12,,3113.79,16002.27,2,1,30
3214,Pune,No,Standard Plan,Bachelor,Retired,Female,Single,1459.74,41,4,Online Portal,Agent Contact,SUV,2016-12-17,,20943.58,40061.13,2,2,73
3215,Bangalore,Yes,Basic Plan,Bachelor,Employed,Male,Divorced,3560.68,36,2,Online Portal,Customer Call Centre,Hatchback,2021-06-13,2023-02-15,25171.81,46444.64,4,2,19
3216,Mumbai,Yes,Standard Plan,Bachelor,Employed,Female,Married,3628.08,16,2,Agent Contact,Branch Visit,Scooter,2012-05-14,2022-10-10,46697.22,14536.27,4,5,35
3217,Mumbai,Yes,Standard Plan,Master,Self-Employed,Female,Married,1586.34,66,1,Online Portal,Online Portal,Sedan,2015-02-25,2019-02-12,47927.58,25687.43,3,5,60
3218,Hyderabad,No,Standard Plan,Bachelor,Self-Employed,Male,Married,2255.67,91,4,Customer Call Centre,Branch Visit,Motorcycle,2014-04-20,,16962.46,7935.67,2,1,29
3219,Chennai,No,Premium Plan,Bachelor,Unemployed,Male,Married,2485.51,72,2,Online Portal,Online Portal,Sedan,2021-03-16,,44782.21,9559.81,1,0,50
3220,Kolkata,No,Standard Plan,Master,Employed,Male,Single,4620.08,57,3,Branch Visit,Agent Contact,Scooter,2012-08-15,,4434.71,29889.84,3,1,51
3221,Delhi,No,Standard Plan,Diploma,Student,Female,Single,2080.46,56,4,Online Portal,Online Portal,Sedan,2022-03-03,,22724.11,4057.38,5,0,67
3222,Ahmedabad,No,Basic Plan,Bachelor,Self-Employed,Female,Married,2102.86,100,5,Online Portal,Online Portal,Sedan,2017-03-14,,25487.91,32132.88,0,2,58
3223,Mumbai,No,Standard Plan,Bachelor,Employed,Male,Single,3981.67,80,2,Agent Contact,Agent Contact,Sedan,2023-06-05,,21670.48,31579.02,4,2,47
3224,Delhi,No,Premium Plan,High School,Employed,Female,Single,935.95,127,3,Branch Visit,Online Portal,Sedan,2016-05-31,,38250.59,43774.73,5,2,74
3225,Bangalore,No,Standard Plan,Bachelor,Employed,Female,Married,1067.31,117,1,Online Portal,Online Portal,Hatchback,2011-04-05,,7610.05,38158.08,5,0,28
3226,Pune,No,Premium Plan,Bachelor,Employed,Female,Married,2317.01,124,4,Online Portal,Agent Contact,SUV,2017-08-22,,43009.76,43939.63,0,2,68
3227,Bangalore,No,Premium Plan,Diploma,Employed,Male,Married,505.53,34,2,Customer Call Centre,Agent Contact,SUV,2020-03-04,,24744.57,13074.6,3,0,39
3228,Surat,No,Basic Plan,Bachelor,Self-Employed,Female,Married,1412.7,77,5,Customer Call Centre,Online Portal,Hatchback,2018-02-25,,36215.67,47802.34,4,2,31
3229,Kanpur,No,Standard Plan,Diploma,Self-Employed,Male,Married,4281.94,102,2,Branch Visit,Online Portal,Motorcycle,2019-11-27,,23834.79,1791.87,0,0,22
3230,Hyderabad,No,Basic Plan,Bachelor,Self-Employed,Male,Divorced,2127.31,49,1,Online Portal,Agent Contact,Hatchback,2016-10-26,,45299.85,1174.51,0,2,54
3231,Hyderabad,No,Basic Plan,Bachelor,Employed,Female,Divorced,1752.35,2,4,Customer Call Centre,Online Portal,Sedan,2019-02-03,,42133.41,19844.76,2,1,26
3232,Pune,No,Standard Plan,Master,Self-Employed,Male,Single,4708.73,60,5,Customer Call Centre,Branch Visit,SUV,2018-08-14,,39490.1,41104.13,4,1,46
3233,Ahmedabad,No,Standard Plan,Bachelor,Student,Male,Married,743.78,34,2,Branch Visit,Online Portal,Scooter,2021-10-08,,6598.5,49192.85,5,1,45
3234,Ahmedabad,No,Premium Plan,Bachelor,Employed,Female,Married,1776.76,70,3,Agent Contact,Agent Contact,Sedan,2017-02-12,,16262.35,8043.25,5,0,64
3235,Kolkata,No,Basic Plan,Bachelor,Employed,Female,Single,4254.44,126,1,Customer Call Centre,Agent Contact,Hatchback,2019-04-02,,44018.15,49868.36,5,0,35
3236,Mumbai,No,Basic Plan,Bachelor,Employed,Female,Married,4899.36,134,4,Agent Contact,Branch Visit,SUV,2010-08-17,,37937.41,45169.47,4,2,28
3237,Mumbai,No,Basic Plan,Diploma,Employed,Male,Widowed,2512.77,115,3,Customer Call Centre,Agent Contact,Hatchback,2023-06-15,,14230.23,43842.47,3,2,32
3238,Lucknow,No,Standard Plan,Doctorate,Retired,Female,Married,1131.73,47,1,Customer Call Centre,Customer Call Centre,Motorcycle,2016-02-13,,3610.37,15964.01,5,2,58
3239,Mumbai,No,Premium Plan,High School,Student,Male,Married,2952.48,54,5,Agent Contact,Branch Visit,Hatchback,2021-12-08,,3578.28,3662.29,2,1,24
3240,Delhi,No,Premium Plan,Bachelor,Employed,Female,Married,1349.26,87,5,Customer Call Centre,Online Portal,Scooter,2023-10-27,,29696.11,27558.33,5,1,74
3241,Delhi,No,Basic Plan,Diploma,Retired,Male,Single,1943.33,42,5,Branch Visit,Online Portal,Hatchback,2019-02-19,,16957.43,44524.51,3,1,52
3242,Mumbai,No,Standard Plan,Master,Self-Employed,Female,Married,1597.37,77,2,Customer Call Centre,Agent Contact,Hatchback,2020-02-07,,7395.59,26021.76,0,2,36
3243,Hyderabad,No,Premium Plan,Bachelor,Student,Female,Single,4659.47,67,1,Customer Call Centre,Customer Call Centre,Hatchback,2020-11-09,,6590.48,9893.47,2,1,45
3244,Chennai,No,Standard Plan,Bachelor,Employed,Male,Single,1515.4,26,2,Online Portal,Online Portal,Scooter,2011-06-13,,29132.95,11830.43,1,2,60
3245,Hyderabad,No,Standard Plan,Bachelor,Employed,Male,Widowed,1461.46,14,5,Branch Visit,Online Portal,Sedan,2011-11-11,,21597.74,37238.74,3,1,41
3246,Pune,No,Premium Plan,Master,Employed,Male,Married,1843.39,25,3,Customer Call Centre,Branch Visit,Sedan,2023-01-31,,37439.54,11029.77,3,1,55
3247,Bangalore,No,Basic Plan,Bachelor,Employed,Female,Divorced,4800.61,87,2,Branch Visit,Agent Contact,SUV,2014-03-23,,5852.8,20148.53,0,2,60
3248,Chennai,No,Premium Plan,Diploma,Unemployed,Male,Widowed,4251.87,116,2,Branch Visit,Online Portal,Mini Truck,2021-03-10,,21388.35,13409.6,0,0,71
3249,Bangalore,No,Premium Plan,Diploma,Employed,Female,Single,3717.26,120,1,Online Portal,Branch Visit,Sedan,2021-04-23,,24190.52,47665.57,0,2,19
3250,Delhi,No,Standard Plan,Master,Retired,Female,Single,4494.42,137,3,Agent Contact,Customer Call Centre,Hatchback,2016-01-15,,20742.86,16263.71,0,2,27
3251,Lucknow,No,Premium Plan,Bachelor,Self-Employed,Male,Married,4334.82,129,5,Customer Call Centre,Agent Contact,Scooter,2012-10-30,,37677.89,17937.45,1,2,61
3252,Mumbai,No,Standard Plan,High School,Self-Employed,Male,Married,4679.88,66,4,Agent Contact,Customer Call Centre,Sedan,2021-01-03,,19220.94,33708.5,0,0,54
3253,Hyderabad,No,Standard Plan,High School,Employed,Female,Single,2007.26,132,1,Branch Visit,Online Portal,Scooter,2020-06-04,,46564.46,38927.6,4,0,65
3254,Hyderabad,No,Standard Plan,Bachelor,Self-Employed,Male,Single,4255.24,70,2,Branch Visit,Agent Contact,Hatchback,2010-10-03,,42729.38,14715.23,5,2,52
3255,Chennai,No,Basic Plan,Master,Employed,Female,Single,3942.57,133,3,Online Portal,Agent Contact,Sedan,2019-08-01,,3676.77,30510.55,1,0,59
3256,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Male,Single,3704.14,54,4,Online Portal,Customer Call Centre,Sedan,2020-12-22,,44448.1,24237.22,0,0,63
3257,Delhi,Yes,Basic Plan,Bachelor,Employed,Male,Married,4623.19,129,4,Branch Visit,Agent Contact,Scooter,2021-07-11,2023-10-02,20016.58,30884.13,3,2,50
3258,Mumbai,No,Standard Plan,Doctorate,Employed,Female,Single,4127.59,129,3,Branch Visit,Branch Visit,Sedan,2016-10-19,,17981.07,36932.42,3,2,37
3259,Hyderabad,No,Standard Plan,Master,Self-Employed,Female,Divorced,4435.26,147,5,Online Portal,Agent Contact,SUV,2022-10-22,,46421.82,34706.35,1,0,43
3260,Kanpur,No,Standard Plan,Doctorate,Unemployed,Male,Single,4872.52,49,4,Branch Visit,Online Portal,SUV,2015-08-23,,23701.48,23898.04,1,2,53
3261,Chennai,No,Standard Plan,Master,Student,Female,Married,676.9,106,3,Online Portal,Online Portal,Hatchback,2023-07-19,,20502.79,37914.36,2,1,43
3262,Mumbai,No,Standard Plan,Bachelor,Retired,Male,Married,1132.4,46,2,Agent Contact,Agent Contact,Scooter,2017-04-28,,25620.14,37728.54,2,0,54
3263,Hyderabad,No,Premium Plan,Master,Employed,Female,Married,2742.74,12,1,Online Portal,Branch Visit,SUV,2011-10-21,,29306.08,46652.42,1,0,31
3264,Ahmedabad,No,Standard Plan,Bachelor,Self-Employed,Male,Single,4248.05,34,5,Online Portal,Agent Contact,Scooter,2010-03-07,,15718.72,44286.42,0,0,74
3265,Mumbai,Yes,Standard Plan,Bachelor,Retired,Female,Married,3208.67,21,1,Branch Visit,Agent Contact,Mini Truck,2011-09-05,2015-05-27,29831.43,37683.6,5,3,57
3266,Mumbai,No,Standard Plan,Master,Self-Employed,Male,Married,3714.16,56,2,Agent Contact,Customer Call Centre,SUV,2013-10-11,,37864.78,41851.37,1,2,30
3267,Surat,No,Premium Plan,High School,Employed,Female,Single,1798.48,94,4,Customer Call Centre,Online Portal,Sedan,2018-09-09,,32970.06,1572.65,5,0,62
3268,Surat,No,Standard Plan,Bachelor,Student,Female,Single,4688.38,17,5,Branch Visit,Branch Visit,Motorcycle,2022-09-15,,36263.94,26608.56,5,1,55
3269,Mumbai,No,Premium Plan,High School,Self-Employed,Female,Married,2830.41,20,1,Online Portal,Branch Visit,Scooter,2018-10-29,,44955.05,42620.33,1,1,70
3270,Chennai,No,Standard Plan,Bachelor,Self-Employed,Female,Married,1703.58,2,5,Online Portal,Customer Call Centre,Hatchback,2019-06-30,,18285.91,24802.15,1,2,26
3271,Mumbai,No,Premium Plan,Master,Employed,Male,Married,694.97,56,5,Customer Call Centre,Agent Contact,Scooter,2019-11-17,,5156.14,22519.46,4,0,22
3272,Hyderabad,Yes,Premium Plan,Bachelor,Employed,Female,Married,1287.32,62,3,Customer Call Centre,Branch Visit,Mini Truck,2021-09-12,2023-06-13,16439.01,18061.66,3,2,38
3273,Hyderabad,No,Premium Plan,High School,Unemployed,Male,Married,1767.26,17,5,Customer Call Centre,Branch Visit,Motorcycle,2013-10-05,,31327.12,5283.05,3,1,48
3274,Lucknow,No,Standard Plan,Bachelor,Student,Male,Married,1856.24,127,3,Customer Call Centre,Agent Contact,Scooter,2017-08-01,,48363.37,16121.22,4,2,21
3275,Ahmedabad,No,Basic Plan,Bachelor,Employed,Male,Single,2050.36,30,4,Online Portal,Branch Visit,Motorcycle,2016-05-13,,17359.23,8447.42,4,1,68
3276,Kolkata,No,Basic Plan,Bachelor,Retired,Female,Married,1734.36,145,1,Branch Visit,Online Portal,Sedan,2016-08-27,,18042.71,49994.69,0,1,48
3277,Ahmedabad,Yes,Premium Plan,Diploma,Unemployed,Male,Married,4503.69,113,5,Agent Contact,Online Portal,Scooter,2017-11-17,2023-07-28,43844.89,26588.33,8,5,34
3278,Mumbai,No,Standard Plan,Bachelor,Employed,Female,Married,832.58,56,4,Online Portal,Agent Contact,SUV,2021-07-24,,17247.58,7830.4,3,2,39
3279,Kolkata,No,Standard Plan,Master,Employed,Female,Married,2165.06,14,5,Online Portal,Customer Call Centre,Motorcycle,2020-01-06,,14665.62,19646.44,1,2,37
3280,Mumbai,No,Premium Plan,Diploma,Employed,Male,Married,3673.61,147,2,Customer Call Centre,Online Portal,Hatchback,2021-09-30,,22194.44,15459.62,2,1,32
3281,Mumbai,No,Premium Plan,Bachelor,Retired,Male,Married,4631.61,87,5,Online Portal,Online Portal,Mini Truck,2018-07-07,,13337.69,1157.38,4,0,73
3282,Chennai,No,Standard Plan,Diploma,Employed,Female,Married,3186.43,17,5,Customer Call Centre,Online Portal,Scooter,2012-07-25,,12259.59,9632.24,2,2,71
3283,Hyderabad,No,Standard Plan,Diploma,Retired,Male,Married,2034.58,16,2,Customer Call Centre,Agent Contact,Scooter,2015-11-14,,35920.93,38017.49,0,0,70
3284,Pune,No,Standard Plan,Master,Employed,Male,Single,4000.99,72,4,Branch Visit,Online Portal,Motorcycle,2010-06-02,,30520.34,13495.56,0,1,25
3285,Pune,Yes,Standard Plan,Bachelor,Employed,Female,Divorced,1735.45,2,4,Agent Contact,Online Portal,Sedan,2018-03-19,2018-11-21,6799.82,2527.54,4,5,64
3286,Kolkata,No,Premium Plan,High School,Unemployed,Male,Married,3041.94,52,2,Online Portal,Online Portal,Hatchback,2015-01-10,,31599.71,23744.87,2,0,38
3287,Mumbai,No,Standard Plan,Diploma,Retired,Male,Single,1332.18,41,3,Customer Call Centre,Agent Contact,Hatchback,2017-01-28,,11471.49,42118.75,5,0,39
3288,Jaipur,Yes,Premium Plan,Bachelor,Self-Employed,Male,Married,3858.54,4,5,Agent Contact,Online Portal,SUV,2011-06-18,2012-12-22,36680.36,43618.32,8,5,32
3289,Delhi,No,Basic Plan,Bachelor,Unemployed,Female,Single,997.47,78,5,Customer Call Centre,Agent Contact,Hatchback,2022-06-03,,13161.36,44682.85,4,0,35
3290,Jaipur,No,Standard Plan,High School,Employed,Female,Married,4277.14,51,5,Online Portal,Online Portal,Scooter,2012-05-30,,48804.05,18974.66,1,2,59
3291,Chennai,No,Basic Plan,Doctorate,Self-Employed,Female,Single,1486.03,70,5,Agent Contact,Online Portal,Sedan,2015-12-05,,8863.81,20068.67,2,0,48
3292,Mumbai,No,Standard Plan,High School,Self-Employed,Female,Married,550.94,6,2,Branch Visit,Branch Visit,SUV,2015-04-23,,12659.91,5449.63,0,0,25
3293,Pune,Yes,Standard Plan,High School,Employed,Female,Single,4333.44,56,3,Online Portal,Agent Contact,Hatchback,2015-11-02,2022-09-30,46475.29,46632.14,7,4,58
3294,Lucknow,No,Basic Plan,Bachelor,Employed,Female,Married,2877.09,137,5,Online Portal,Customer Call Centre,SUV,2023-05-06,,29898.47,17027.41,3,0,50
3295,Hyderabad,No,Standard Plan,Diploma,Unemployed,Female,Single,2213.8,90,3,Branch Visit,Online Portal,Sedan,2013-07-09,,21877.04,38284.78,1,1,58
3296,Ahmedabad,No,Standard Plan,Bachelor,Self-Employed,Female,Single,1503.14,40,2,Online Portal,Agent Contact,Motorcycle,2018-11-13,,8749.15,48383.18,0,1,36
3297,Bangalore,No,Standard Plan,Bachelor,Self-Employed,Male,Divorced,1244.74,64,1,Online Portal,Online Portal,Hatchback,2018-03-20,,27744.72,2169.42,4,0,38
3298,Ahmedabad,No,Premium Plan,Master,Employed,Male,Single,3360.96,69,5,Branch Visit,Online Portal,Sedan,2015-12-05,,6374.33,43506.69,4,0,59
3299,Kolkata,No,Premium Plan,Bachelor,Retired,Male,Single,1174.04,19,3,Online Portal,Online Portal,Sedan,2018-02-06,,40224.66,13115.09,0,1,21
3300,Mumbai,No,Standard Plan,Diploma,Unemployed,Male,Single,2972.3,68,1,Branch Visit,Online Portal,Scooter,2011-08-30,,28797.92,37611.05,2,2,34
3301,Hyderabad,Yes,Standard Plan,High School,Retired,Female,Married,2122.86,137,3,Online Portal,Agent Contact,SUV,2017-06-15,2023-02-22,46176.52,38608.48,7,2,46
3302,Mumbai,No,Premium Plan,Master,Retired,Female,Married,1175.72,96,1,Agent Contact,Customer Call Centre,Sedan,2021-11-08,,35102.07,12297.15,3,1,36
3303,Jaipur,No,Standard Plan,Bachelor,Self-Employed,Male,Single,738.67,16,1,Branch Visit,Branch Visit,Hatchback,2017-09-12,,39031.12,44366.07,2,2,74
3304,Delhi,Yes,Premium Plan,Bachelor,Employed,Male,Widowed,1766.09,68,3,Online Portal,Agent Contact,Motorcycle,2015-06-05,2016-02-22,6769.82,1789.14,9,3,33
3305,Mumbai,No,Basic Plan,Master,Unemployed,Female,Married,3941.26,150,2,Customer Call Centre,Online Portal,Hatchback,2015-02-09,,40646.17,30372.08,4,1,30
3306,Delhi,No,Basic Plan,Bachelor,Employed,Female,Married,1809.75,107,2,Agent Contact,Customer Call Centre,Sedan,2010-10-05,,41715.63,44693.45,3,1,44
3307,Ahmedabad,Yes,Premium Plan,Bachelor,Self-Employed,Male,Single,4063.99,31,4,Branch Visit,Branch Visit,Hatchback,2023-10-14,2023-10-04,25353.96,37114.98,8,5,19
3308,Ahmedabad,No,Basic Plan,High School,Employed,Female,Married,4762.84,26,4,Online Portal,Branch Visit,Hatchback,2011-12-17,,29629.41,33267.2,3,0,21
3309,Ahmedabad,No,Premium Plan,Master,Employed,Female,Single,1472.64,143,5,Branch Visit,Branch Visit,SUV,2010-05-21,,19519.35,21518.07,3,0,57
3310,Mumbai,Yes,Basic Plan,Master,Unemployed,Female,Single,3392.2,147,5,Online Portal,Branch Visit,Scooter,2015-11-02,2016-11-10,4297.76,42397.57,10,5,68
3311,Kolkata,No,Premium Plan,Bachelor,Retired,Male,Married,508.97,76,4,Online Portal,Branch Visit,SUV,2021-07-09,,30434.4,29685.28,5,2,72
3312,Pune,No,Basic Plan,Master,Employed,Male,Single,3789.78,11,5,Agent Contact,Agent Contact,Hatchback,2023-08-12,,49550.58,19780.82,4,1,59
3313,Kolkata,No,Standard Plan,Master,Employed,Female,Single,4386.2,33,4,Online Portal,Branch Visit,Sedan,2012-10-18,,19653.71,13584.84,3,0,59
3314,Hyderabad,Yes,Premium Plan,Master,Unemployed,Female,Single,2567.49,39,5,Agent Contact,Branch Visit,Sedan,2022-08-07,2022-07-09,2577.03,25366.72,3,3,72
3315,Pune,No,Standard Plan,Diploma,Employed,Male,Married,2181.54,18,4,Online Portal,Agent Contact,Sedan,2018-10-12,,8292.99,46225.15,2,1,19
3316,Bangalore,No,Premium Plan,Bachelor,Unemployed,Male,Widowed,2359.54,24,4,Branch Visit,Online Portal,Mini Truck,2012-12-20,,42766.86,18388.39,2,2,49
3317,Kolkata,No,Premium Plan,Diploma,Self-Employed,Female,Single,4935.22,134,3,Branch Visit,Agent Contact,SUV,2019-05-23,,44724.79,4806.52,4,0,43
3318,Ahmedabad,No,Standard Plan,Master,Retired,Male,Single,1917.96,142,3,Customer Call Centre,Branch Visit,Sedan,2012-09-22,,36687.36,46493.03,5,0,37
3319,Chennai,Yes,Standard Plan,Master,Unemployed,Male,Single,1137.54,106,4,Online Portal,Online Portal,Motorcycle,2015-08-19,2022-04-03,35679.64,21079.66,10,4,20
3320,Chennai,No,Premium Plan,High School,Self-Employed,Male,Married,2619.55,103,4,Online Portal,Agent Contact,Scooter,2017-11-11,,46137.44,34757.65,0,2,45
3321,Delhi,Yes,Standard Plan,Bachelor,Employed,Male,Single,1898.58,43,3,Online Portal,Online Portal,Scooter,2013-12-11,2019-11-22,44355.08,2136.22,9,4,41
3322,Mumbai,No,Basic Plan,Master,Self-Employed,Female,Married,2312.26,67,3,Customer Call Centre,Agent Contact,SUV,2020-09-18,,17335.93,36105.11,2,0,53
