Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,premium_amount,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Discount_Availed,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Customer_Join_Date,Policy_Start_Date,Vehicle_Age,Vehicle_Type,Last_Claim_Date,Last_Payment_Date,Churn
1258,57,Male,Divorced,Rural,Bachelor,Employed,Zero Depreciation,8690.01,1,0,1,320034.18,0,0,4,3,Phone,Net Banking,1.0,24,17,2016-02-06,2017-09-01,2,Sedan,2015-01-01,2018-04-08,0
1259,38,Male,Single,Rural,High School,Employed,Comprehensive,4702.42,3,7,5,174477.33,3,0,5,2,Email,Credit Card,1.0,20,9,2019-12-23,2020-07-17,3,Hatchback,,2022-01-16,0
1260,47,Female,Divorced,Metro,Bachelor,Employed,Comprehensive,8280.71,5,0,1,347905.38,3,0,2,0,Agent,UPI,0.0,12,16,2015-04-27,2018-09-21,0,Hatchback,2021-10-26,2020-06-24,0
1261,27,Female,Single,Metro,Master,Employed,Comprehensive,4113.41,1,8,2,291086.28,3,1,3,0,Email,Net Banking,6.0,17,14,2020-03-03,2021-06-27,2,Hatchback,2020-05-03,2022-11-14,1
1262,30,Female,Married,Metro,Bachelor,Employed,Third-Party,1472.66,3,7,3,349218.9,4,1,1,3,Phone,UPI,0.0,18,11,2018-06-13,2019-09-22,4,SUV,2018-03-02,2019-06-01,0
1263,57,Female,Single,Metro,Bachelor,Employed,Third-Party,7204.04,1,4,5,499281.02,2,0,2,1,Phone,Cash,0.0,22,0,2015-11-10,2019-01-10,2,Sedan,2023-10-20,2022-03-12,1
1264,53,Male,Divorced,Metro,Master,Employed,Zero Depreciation,2790.63,1,1,5,400794.42,0,1,3,1,Email,Credit Card,7.0,1,7,2019-03-01,2020-10-08,3,Sedan,2020-10-11,2022-07-11,0
1265,29,Female,Single,Urban,High School,Retired,Third-Party,5063.25,1,9,1,231127.65,3,1,1,3,Email,UPI,7.0,8,6,2021-08-18,2022-02-13,1,Hatchback,2018-07-14,2022-09-20,0
1266,47,Female,Divorced,Metro,Bachelor,Retired,Third-Party,2474.82,1,8,1,481433.74,0,0,2,2,SMS,Cash,0.0,18,2,2018-02-15,2018-03-13,5,Sedan,,2018-01-09,0
1267,54,Female,Divorced,Metro,High School,Employed,Third-Party,4523.83,1,5,3,104639.81,2,1,1,2,Phone,Net Banking,5.0,3,10,2016-03-04,2021-08-15,2,Sedan,2018-08-28,2022-09-18,1
1268,40,Male,Married,Urban,Bachelor,Employed,Zero Depreciation,8963.8,1,2,3,318766.84,3,1,1,1,Agent,Net Banking,3.0,19,12,2015-01-27,2020-03-23,3,Sedan,2016-06-15,2021-10-27,1
1269,55,Female,Single,Urban,High School,Employed,Comprehensive,6518.37,3,2,3,167835.71,0,1,2,1,Phone,UPI,8.0,3,9,2018-03-07,2021-07-18,2,SUV,2023-10-19,2023-02-16,0
1270,24,Female,Divorced,Metro,High School,Retired,Comprehensive,2333.25,5,0,2,55164.64,0,0,4,1,Agent,UPI,3.0,5,19,2021-06-22,2022-09-02,1,SUV,2015-04-28,2023-03-14,0
1271,34,Male,Married,Urban,High School,Student,Comprehensive,7529.51,1,2,0,488162.26,3,1,3,0,Email,Net Banking,2.0,17,4,2016-10-19,2019-11-24,4,Hatchback,2017-07-05,2020-05-01,0
1272,33,Male,Married,Urban,Bachelor,Employed,Zero Depreciation,8630.59,1,8,4,250340.23,0,0,4,0,Agent,UPI,1.0,28,13,2019-02-01,2019-07-07,4,Hatchback,2022-09-17,2019-10-21,0
1273,44,Male,Married,Urban,Bachelor,Self-Employed,Zero Depreciation,2497.53,1,5,4,211825.58,2,0,1,1,Agent,Cash,3.0,15,9,2016-04-21,2022-08-17,1,Electric,2018-11-24,2023-08-16,0
1274,23,Male,Divorced,Metro,Bachelor,Employed,Comprehensive,7696.87,5,2,0,77846.06,2,0,2,3,SMS,Cash,0.0,15,3,2022-03-03,2022-08-11,1,SUV,,2022-12-06,0
1275,40,Male,Single,Metro,Bachelor,Employed,Comprehensive,5942.13,3,0,0,392498.51,1,0,3,3,Phone,Credit Card,4.0,19,14,2020-02-02,2021-05-27,1,Electric,2019-09-15,2022-05-01,0
1276,62,Female,Divorced,Rural,High School,Employed,Third-Party,6438.37,1,0,3,114263.05,4,1,5,0,Agent,UPI,7.0,10,7,2022-01-06,2022-04-11,1,Sedan,2019-08-13,2023-08-23,0
1277,60,Male,Married,Rural,Master,Employed,Comprehensive,9451.22,1,5,3,221082.84,2,0,3,1,Phone,Credit Card,1.0,11,15,2021-12-13,2021-08-13,2,SUV,2018-03-11,2021-10-20,0
1278,42,Male,Divorced,Urban,Bachelor,Self-Employed,Comprehensive,1329.05,1,9,5,237648.11,4,0,4,2,SMS,Cash,9.0,10,16,2022-01-13,2023-03-20,0,Hatchback,2017-07-02,2023-08-05,0
1279,33,Male,Divorced,Metro,High School,Self-Employed,Third-Party,6749.11,3,7,3,89583.77,2,1,2,2,Email,Credit Card,5.0,20,9,2021-03-12,2023-04-25,0,Electric,2019-10-27,2023-08-26,0
1280,57,Male,Married,Urban,High School,Retired,Third-Party,1733.43,1,9,2,391738.3,1,0,4,1,Agent,UPI,3.0,28,12,2018-03-09,2022-04-01,1,Electric,,2023-02-02,0
1281,27,Male,Single,Rural,Bachelor,Employed,Zero Depreciation,8106.28,3,5,0,408855.92,0,0,1,3,Phone,Net Banking,1.0,23,12,2019-08-05,2020-10-25,3,Electric,,2023-03-15,0
1282,56,Male,Married,Metro,Bachelor,Employed,Third-Party,9065.2,3,0,0,480151.04,0,0,3,3,SMS,Credit Card,6.0,14,4,2015-10-20,2020-04-20,1,Electric,2017-09-02,2023-10-24,0
1283,58,Male,Married,Metro,Bachelor,Employed,Third-Party,1778.77,1,1,2,253134.95,3,1,4,3,SMS,Net Banking,2.0,13,17,2018-11-10,2020-03-24,3,SUV,2015-10-18,2020-05-28,1
1284,33,Male,Divorced,Urban,Bachelor,Employed,Comprehensive,1232.55,1,1,0,201236.39,3,1,5,0,Email,Cash,9.0,26,3,2022-07-18,2023-01-17,0,SUV,2015-03-11,2023-01-02,0
1285,47,Female,Married,Rural,Bachelor,Self-Employed,Third-Party,9601.02,5,6,5,182793.76,1,0,4,1,Email,Net Banking,,16,7,2022-01-03,2023-04-06,0,Hatchback,2020-03-08,2023-06-09,0
1286,70,Female,Divorced,Metro,Bachelor,Retired,Comprehensive,9338.74,1,5,3,471456.65,4,1,1,3,Agent,Credit Card,2.0,2,14,2019-07-05,2023-09-27,0,SUV,2023-05-15,2023-12-15,0
1287,54,Female,Married,Urban,Master,Employed,Third-Party,9313.73,3,3,3,380643.98,3,0,4,1,Email,UPI,1.0,8,16,2021-04-21,2022-04-10,1,Electric,2016-03-09,2023-06-03,1
1288,51,Male,Married,Urban,Bachelor,Student,Third-Party,9457.17,1,1,5,259979.37,0,1,3,3,Phone,UPI,9.0,4,9,2018-11-26,2023-01-03,0,Hatchback,2022-08-18,2023-10-20,0
1289,38,Male,Single,Urban,High School,Self-Employed,Comprehensive,5500.87,5,9,3,363501.9,3,0,3,2,Email,Cash,9.0,5,5,2015-07-26,2016-05-20,7,Hatchback,2017-07-17,2017-01-11,0
1290,34,Male,Married,Urban,High School,Self-Employed,Comprehensive,9792.1,3,1,3,223363.02,0,0,2,1,Agent,UPI,6.0,13,6,2020-08-18,2023-12-10,0,Sedan,2020-06-27,2023-04-02,0
1291,51,Female,Single,Urban,High School,Student,Comprehensive,9030.81,1,1,5,386439.4,4,0,1,2,Email,Cash,7.0,23,5,2022-06-19,2023-06-09,0,Electric,2015-06-23,2023-01-02,0
1292,44,Male,Married,Metro,Bachelor,Employed,Zero Depreciation,1878.97,3,5,3,464984.8,1,0,2,1,Email,UPI,8.0,22,12,2020-07-09,2023-04-22,0,SUV,,2023-10-04,0
1293,32,Male,Married,Metro,High School,Employed,Comprehensive,8314.38,1,5,1,111591.56,1,0,3,2,Phone,Credit Card,2.0,22,11,2017-01-11,2023-11-15,0,SUV,2015-05-10,2023-09-02,0
1294,50,Male,Married,Urban,Bachelor,Self-Employed,Comprehensive,7412.0,1,6,3,187551.59,4,1,4,3,Email,UPI,8.0,21,2,2018-01-26,2021-01-09,2,Electric,2019-03-09,2021-01-21,0
1295,65,Female,Single,Metro,Bachelor,Retired,Third-Party,2206.88,5,1,1,326267.62,0,0,4,0,Email,Net Banking,0.0,10,10,2019-01-26,2023-10-02,0,SUV,2020-03-06,2023-08-17,0
1296,72,Female,Divorced,Urban,Bachelor,Employed,Zero Depreciation,7641.31,1,8,5,262742.83,3,1,5,1,SMS,UPI,1.0,17,2,2022-09-12,2023-08-18,0,Hatchback,,2023-08-12,0
1297,20,Male,Single,Urban,Bachelor,Employed,Zero Depreciation,5364.3,1,2,2,245431.9,0,1,1,1,Phone,UPI,9.0,9,14,2018-03-04,2018-10-10,5,Sedan,2023-01-12,2018-08-22,0
1298,29,Female,Married,Metro,Bachelor,Employed,Comprehensive,8684.41,3,8,2,419888.62,2,0,3,2,Phone,UPI,7.0,5,0,2018-11-08,2020-07-28,3,Hatchback,2018-12-08,2021-04-21,0
1299,72,Male,Divorced,Urban,Bachelor,Employed,Third-Party,8369.17,3,5,1,376157.88,3,1,2,1,Email,Net Banking,1.0,22,0,2019-09-27,2021-10-16,2,SUV,,2021-07-21,0
1300,55,Male,Married,Urban,Master,Retired,Comprehensive,9480.98,1,6,5,264673.16,0,0,3,3,Email,Net Banking,5.0,3,19,2015-04-19,2022-04-20,1,SUV,2023-06-10,2023-07-09,0
1301,58,Female,Single,Metro,Bachelor,Employed,Third-Party,1677.51,5,8,0,126672.9,2,0,5,2,Email,UPI,6.0,20,4,2021-06-27,2022-02-25,0,SUV,2022-09-27,2022-06-24,1
1302,67,Female,Single,Metro,Bachelor,Retired,Zero Depreciation,7392.21,3,1,3,389017.52,3,1,3,1,Email,UPI,0.0,10,7,2017-03-08,2017-11-07,6,Hatchback,,2020-01-23,1
1303,55,Female,Divorced,Rural,Master,Retired,Comprehensive,4393.66,1,9,4,221956.53,2,0,2,1,Agent,Cash,9.0,20,3,2020-12-23,2022-01-11,1,Electric,2017-06-26,2022-01-14,0
1304,67,Female,Single,Metro,Bachelor,Retired,Comprehensive,7983.94,1,7,5,460825.03,2,0,4,3,Email,Credit Card,,4,17,2020-10-01,2023-04-13,0,Electric,2019-06-18,2023-12-25,0
1305,22,Male,Married,Urban,Bachelor,Employed,Third-Party,6423.06,3,2,0,6462.07,4,0,2,2,Phone,UPI,4.0,17,0,2020-10-19,2020-01-17,3,Electric,2018-09-25,2023-09-09,1
1306,25,Male,Divorced,Metro,Bachelor,Self-Employed,Third-Party,5460.23,1,1,0,286211.38,3,0,1,1,Agent,Cash,5.0,20,8,2017-10-07,2023-12-01,0,Hatchback,2020-03-03,2023-12-16,0
1307,20,Female,Married,Metro,Bachelor,Student,Comprehensive,1038.11,3,7,4,309828.02,3,1,5,3,Phone,Cash,6.0,19,2,2022-09-10,2023-02-23,0,Hatchback,2020-08-23,2023-01-19,1
1308,24,Female,Divorced,Metro,Bachelor,Employed,Comprehensive,6464.52,1,0,4,73120.85,2,1,2,2,SMS,Net Banking,6.0,2,3,2017-08-02,2022-08-11,1,Hatchback,2020-08-28,2022-10-04,0
1309,70,Male,Divorced,Urban,Bachelor,Employed,Comprehensive,4783.42,3,1,3,255646.95,2,0,4,0,Email,Cash,5.0,1,5,2016-01-08,2022-10-21,1,Hatchback,2021-01-06,2023-03-21,1
1310,26,Male,Married,Metro,High School,Retired,Third-Party,3992.75,5,3,5,62306.9,0,0,1,0,Email,UPI,,6,10,2018-01-17,2020-04-02,3,Hatchback,2019-05-02,2022-11-13,1
1311,60,Male,Single,Metro,Master,Self-Employed,Third-Party,9898.93,5,7,1,202910.03,2,0,2,1,Agent,Cash,5.0,11,2,2022-01-11,2023-12-06,0,Electric,2016-02-25,2023-11-15,0
1312,69,Male,Married,Urban,Bachelor,Self-Employed,Third-Party,7303.3,1,4,5,340060.98,4,1,5,0,Agent,UPI,,16,19,2018-03-11,2018-11-17,5,Sedan,2017-01-11,2019-05-23,0
1313,32,Female,Single,Metro,Bachelor,Student,Zero Depreciation,5858.96,3,0,3,342875.9,3,0,4,0,Email,Cash,1.0,21,19,2017-06-02,2022-09-15,1,Electric,2019-09-17,2023-08-06,1
1314,62,Female,Single,Metro,Bachelor,Self-Employed,Comprehensive,8818.5,5,9,3,242449.8,2,0,5,3,SMS,Cash,9.0,23,18,2015-03-19,2022-02-22,1,Sedan,,2022-03-13,0
1315,46,Female,Married,Metro,Bachelor,Employed,Zero Depreciation,3043.88,1,8,3,414887.99,2,0,3,3,Email,Net Banking,7.0,29,2,2017-02-28,2022-07-19,1,SUV,2022-03-04,2023-01-26,0
1316,51,Male,Divorced,Metro,Bachelor,Employed,Comprehensive,6579.17,1,5,5,290982.42,2,1,2,3,Phone,UPI,7.0,9,13,2020-02-12,2020-07-11,3,Electric,2023-09-28,2022-06-11,0
1317,71,Male,Married,Urban,Bachelor,Employed,Zero Depreciation,8748.32,1,1,3,302669.83,2,0,1,3,Email,Net Banking,9.0,22,2,2021-10-04,2023-08-06,0,Electric,2019-05-03,2023-12-26,0
1318,47,Female,Divorced,Metro,High School,Employed,Third-Party,2112.27,1,6,0,91633.27,3,1,5,1,Email,UPI,4.0,14,9,2020-05-11,2021-07-08,2,Hatchback,2015-06-13,2023-05-07,0
1319,56,Female,Single,Metro,High School,Employed,Comprehensive,3124.8,1,0,0,236936.57,3,0,5,1,Phone,Net Banking,0.0,2,11,2017-03-24,2019-02-04,4,Hatchback,2017-09-13,2020-12-01,0
1320,44,Female,Divorced,Rural,Master,Employed,Third-Party,1743.69,5,0,1,29186.97,1,0,2,1,Agent,UPI,8.0,12,11,2021-11-16,2021-05-18,2,Hatchback,2015-08-09,2023-06-10,0
1321,52,Male,Married,Rural,Master,Retired,Comprehensive,9931.99,3,8,4,132420.62,0,0,2,2,Agent,Credit Card,2.0,7,11,2020-03-23,2022-08-18,1,Hatchback,2017-10-17,2023-08-02,0
1322,46,Female,Divorced,Rural,High School,Employed,Comprehensive,6228.22,1,2,2,106694.73,0,0,4,3,SMS,Credit Card,5.0,24,6,2020-04-22,2023-08-04,0,SUV,2020-06-10,2023-09-15,0
1323,53,Male,Single,Rural,Bachelor,Employed,Comprehensive,5405.37,1,7,1,190147.3,2,0,2,1,SMS,Net Banking,0.0,8,10,2017-07-10,2018-07-11,0,Electric,,2018-07-27,0
1324,76,Female,Single,Urban,High School,Self-Employed,Zero Depreciation,4045.92,5,4,5,238812.45,0,0,2,1,SMS,Credit Card,5.0,2,9,2019-03-06,2022-12-06,1,SUV,2018-10-06,2022-10-17,0
1325,49,Female,Divorced,Urban,Master,Self-Employed,Comprehensive,5045.05,3,1,5,117649.35,3,1,1,2,Email,Credit Card,1.0,16,17,2015-12-19,2023-02-18,0,Hatchback,2017-11-21,2023-11-16,0
1326,56,Female,Single,Urban,High School,Self-Employed,Zero Depreciation,7982.71,1,1,3,34570.73,2,1,3,1,Phone,Cash,,29,12,2021-10-02,2021-10-27,2,Hatchback,2023-02-15,2022-05-23,0
1327,45,Male,Single,Urban,High School,Employed,Comprehensive,9250.46,5,4,3,177129.89,3,0,5,3,Email,Net Banking,2.0,22,5,2017-10-11,2017-03-28,2,SUV,,2019-01-07,0
1328,71,Male,Divorced,Urban,High School,Retired,Comprehensive,1944.51,1,1,0,55029.91,1,0,2,1,SMS,Cash,5.0,16,4,2018-11-19,2021-09-20,2,Electric,2020-03-12,2021-12-11,0
1329,50,Male,Single,Metro,Bachelor,Employed,Comprehensive,3696.66,1,2,1,72842.02,4,1,2,3,Email,Cash,0.0,29,14,2016-08-05,2021-11-06,2,Sedan,2018-10-10,2022-04-22,0
1330,20,Male,Divorced,Rural,Master,Self-Employed,Comprehensive,2702.15,1,9,4,404711.23,1,1,2,2,Phone,Cash,8.0,16,3,2020-12-03,2022-10-22,1,SUV,,2023-07-02,1
1331,38,Male,Divorced,Urban,Bachelor,Retired,Comprehensive,4919.37,1,8,5,210818.28,2,1,2,0,Email,UPI,,22,5,2018-06-11,2022-02-20,1,SUV,2017-04-15,2022-11-14,0
1332,21,Male,Single,Rural,High School,Employed,Comprehensive,5774.36,3,5,2,176636.39,0,0,1,2,Email,UPI,0.0,2,7,2017-11-03,2020-01-21,3,SUV,2016-11-04,2021-02-23,0
1333,25,Female,Divorced,Metro,Bachelor,Retired,Zero Depreciation,7491.52,1,8,1,37106.55,0,0,3,2,Email,Cash,0.0,3,4,2020-08-01,2022-02-24,1,Sedan,2017-02-08,2023-11-10,0
1334,20,Male,Single,Metro,High School,Self-Employed,Comprehensive,8880.92,1,6,4,200968.58,0,0,3,1,Phone,UPI,7.0,19,19,2019-04-08,2021-11-18,2,Hatchback,2016-02-13,2021-06-02,0
1335,28,Female,Single,Metro,High School,Self-Employed,Comprehensive,5879.17,1,0,3,281645.65,3,0,2,1,SMS,Credit Card,7.0,21,1,2016-06-09,2021-06-07,2,Hatchback,2022-05-22,2022-02-05,1
1336,49,Male,Single,Urban,Master,Employed,Third-Party,5398.92,3,1,5,168139.45,3,1,3,1,Email,Net Banking,7.0,25,15,2016-12-01,2023-12-08,0,Sedan,2022-07-28,2023-11-13,0
1337,72,Female,Married,Metro,Master,Retired,Third-Party,6181.78,5,8,2,284031.55,2,1,4,2,Email,Net Banking,6.0,7,18,2015-07-15,2015-12-26,0,Hatchback,2017-01-06,2021-11-16,0
1338,53,Female,Single,Metro,Master,Employed,Comprehensive,8995.69,1,2,2,499457.61,4,0,2,1,Email,Credit Card,4.0,6,6,2021-03-14,2022-04-15,1,Sedan,,2022-03-16,0
1339,32,Male,Divorced,Metro,Bachelor,Employed,Comprehensive,6836.91,5,7,4,209179.78,3,1,4,2,Email,Net Banking,3.0,21,7,2022-07-12,2023-04-04,0,Sedan,2019-03-08,2023-05-12,0
1340,48,Female,Divorced,Metro,High School,Self-Employed,Third-Party,8086.35,1,6,5,283683.63,3,0,2,2,Agent,Net Banking,7.0,16,7,2021-02-27,2023-06-12,0,Electric,2018-11-09,2023-02-27,1
1341,65,Male,Divorced,Urban,Bachelor,Retired,Zero Depreciation,7475.44,1,5,5,96170.09,3,1,4,2,Email,UPI,6.0,21,4,2022-10-21,2023-08-01,0,Electric,2022-06-18,2023-05-20,0
1342,54,Male,Married,Rural,High School,Employed,Zero Depreciation,9311.58,1,9,1,345989.36,4,0,3,3,Email,UPI,0.0,4,9,2018-03-15,2021-02-14,2,Sedan,2018-08-09,2021-05-16,1
1343,60,Male,Married,Metro,High School,Employed,Comprehensive,8352.44,5,7,1,10531.78,2,1,2,3,SMS,Net Banking,6.0,3,19,2016-01-10,2020-05-18,3,Electric,,2023-10-08,0
1344,43,Male,Divorced,Urban,High School,Retired,Comprehensive,4070.84,3,7,1,95898.02,1,0,5,3,Email,Net Banking,8.0,23,1,2015-06-09,2016-05-24,7,SUV,2023-01-13,2016-10-15,0
1345,68,Female,Divorced,Metro,Master,Employed,Comprehensive,8689.32,3,9,2,185908.12,0,0,2,3,Phone,Cash,6.0,28,4,2016-02-11,2020-01-01,3,SUV,2015-10-26,2020-01-16,0
1346,72,Male,Married,Metro,Bachelor,Employed,Comprehensive,5207.01,1,7,4,376776.82,3,1,4,2,Phone,Net Banking,0.0,29,1,2017-07-06,2017-12-24,2,SUV,,2018-12-19,0
1347,32,Female,Divorced,Urban,High School,Employed,Third-Party,8625.0,1,0,0,365772.06,4,0,3,1,Phone,Net Banking,0.0,12,14,2016-09-03,2020-01-26,3,Electric,2016-06-18,2021-12-17,0
1348,45,Female,Single,Urban,High School,Self-Employed,Comprehensive,9151.72,3,6,2,441935.57,0,0,5,3,Email,Net Banking,,28,3,2020-10-20,2023-06-14,0,SUV,2020-03-28,2023-10-22,0
1349,25,Female,Single,Rural,Master,Employed,Zero Depreciation,7167.42,1,7,5,483629.13,4,1,2,2,Email,Net Banking,7.0,28,9,2022-12-01,2022-03-08,0,SUV,2015-05-12,2022-03-25,1
1350,22,Male,Divorced,Metro,Master,Retired,Comprehensive,7469.95,1,1,2,101067.3,1,1,4,1,Agent,Credit Card,9.0,24,4,2021-11-06,2021-01-24,2,Hatchback,2016-12-09,2022-11-01,0
1351,47,Female,Single,Rural,Bachelor,Employed,Comprehensive,2269.98,1,3,1,475393.17,0,1,4,1,Email,UPI,8.0,14,14,2021-03-02,2022-05-25,0,Hatchback,,2022-09-16,0
1352,62,Male,Divorced,Metro,High School,Retired,Zero Depreciation,3914.6,3,5,0,124673.86,3,0,1,2,Agent,Cash,,29,14,2016-06-07,2016-08-25,7,Hatchback,2021-04-16,2020-02-15,0
1353,20,Female,Married,Metro,Bachelor,Retired,Comprehensive,6019.59,1,3,5,311613.28,4,1,4,3,Email,Net Banking,1.0,16,3,2018-07-23,2022-08-06,1,Sedan,,2022-07-03,1
1354,29,Male,Divorced,Metro,Bachelor,Employed,Comprehensive,1031.64,1,1,0,85037.95,3,1,3,0,Phone,Cash,7.0,10,9,2019-11-10,2023-07-17,0,Sedan,2021-05-26,2023-01-14,1
1355,63,Male,Married,Urban,Master,Employed,Comprehensive,8625.5,1,1,3,15728.49,1,1,4,1,Email,UPI,6.0,27,12,2019-04-04,2020-03-24,3,Electric,,2020-11-23,0
1356,20,Male,Single,Metro,High School,Retired,Zero Depreciation,4325.32,3,1,0,161188.65,0,1,4,1,Phone,Credit Card,,21,0,2015-07-19,2023-09-22,0,Hatchback,2020-07-26,2023-12-05,0
1357,42,Male,Single,Metro,Bachelor,Employed,Zero Depreciation,7510.58,1,1,1,114919.49,3,1,3,0,Email,Net Banking,3.0,22,3,2022-03-02,2023-12-26,0,Sedan,2016-10-03,2023-10-15,0
1358,49,Female,Single,Urban,High School,Employed,Comprehensive,7923.68,5,6,3,174149.61,4,0,1,2,Email,Cash,7.0,3,1,2020-01-14,2022-03-15,1,SUV,,2023-06-26,0
1359,70,Female,Divorced,Metro,Bachelor,Employed,Comprehensive,5932.75,1,8,0,143068.59,0,0,4,1,Phone,Credit Card,3.0,10,11,2016-05-27,2019-12-09,4,Electric,2016-10-15,2021-04-16,0
1360,70,Male,Married,Metro,High School,Retired,Third-Party,8112.04,3,9,4,62150.55,2,0,3,2,Agent,Net Banking,6.0,7,5,2022-04-04,2023-10-23,0,Electric,2019-03-14,2023-07-13,0
1361,53,Female,Married,Metro,Master,Employed,Comprehensive,7141.67,5,8,3,108284.61,1,1,1,1,Email,Cash,4.0,11,15,2015-04-06,2022-10-27,1,Sedan,2016-02-25,2023-12-24,0
1362,51,Male,Single,Metro,High School,Employed,Third-Party,4238.6,3,5,3,48454.22,1,0,3,3,Agent,Credit Card,4.0,3,19,2019-02-16,2023-03-28,0,Sedan,2022-11-05,2023-04-23,0
1363,42,Male,Single,Urban,Bachelor,Retired,Comprehensive,8345.4,1,9,5,267490.13,0,0,4,2,Phone,Cash,3.0,29,14,2016-05-26,2021-02-26,2,Electric,2019-11-14,2021-03-28,0
1364,61,Female,Married,Urban,Bachelor,Student,Comprehensive,6724.5,1,2,5,414721.93,4,1,1,2,Email,Net Banking,2.0,28,6,2021-08-16,2023-10-16,0,Sedan,2018-09-01,2023-11-22,0
1365,43,Male,Divorced,Metro,Master,Employed,Comprehensive,2441.84,5,6,1,288336.71,1,1,5,3,Agent,UPI,4.0,1,17,2019-02-21,2020-07-14,2,SUV,2016-04-28,2022-09-19,0
1366,24,Male,Single,Metro,Bachelor,Employed,Comprehensive,7955.42,3,7,0,165718.94,0,1,3,2,Email,Cash,3.0,26,19,2021-03-12,2023-06-09,0,Electric,,2023-07-28,0
1367,35,Male,Divorced,Rural,High School,Retired,Third-Party,7085.68,1,8,0,423974.57,2,0,3,1,Email,Credit Card,9.0,2,10,2021-06-06,2022-12-12,1,Electric,,2023-06-09,0
1368,27,Male,Single,Urban,High School,Retired,Comprehensive,3561.86,3,3,2,80940.63,0,1,1,3,Agent,Net Banking,5.0,5,8,2022-01-09,2023-09-23,0,Sedan,2016-09-02,2023-04-08,0
1369,28,Male,Single,Urban,Bachelor,Employed,Third-Party,8577.8,5,4,1,413939.4,0,1,3,0,Agent,UPI,8.0,25,15,2022-08-09,2022-11-16,1,Electric,2018-02-08,2022-04-15,1
1370,59,Female,Divorced,Metro,Bachelor,Employed,Third-Party,4366.07,1,0,0,310354.79,0,0,1,3,Phone,Cash,8.0,26,17,2018-05-19,2018-01-27,0,Electric,2022-10-05,2023-09-09,1
1371,54,Female,Divorced,Metro,High School,Employed,Comprehensive,5974.65,3,4,4,104243.94,2,0,2,3,Email,Net Banking,2.0,17,11,2015-03-25,2020-04-19,3,Hatchback,,2022-02-27,0
1372,23,Female,Divorced,Rural,Bachelor,Self-Employed,Comprehensive,4088.44,1,9,2,107952.37,0,1,3,1,Email,Credit Card,9.0,19,18,2016-02-22,2018-06-21,5,Hatchback,2015-04-23,2018-07-04,0
1373,23,Male,Divorced,Urban,High School,Retired,Comprehensive,7519.3,1,6,5,34117.49,0,1,3,2,Phone,Net Banking,9.0,18,12,2020-09-14,2020-07-23,3,Hatchback,,2020-04-02,0
1374,38,Male,Married,Metro,Master,Employed,Comprehensive,6230.55,3,1,4,443386.37,4,1,4,2,Agent,UPI,5.0,4,19,2018-09-02,2021-08-04,2,Hatchback,2022-11-04,2022-08-11,0
1375,62,Male,Married,Metro,High School,Employed,Zero Depreciation,5232.64,1,4,3,376960.46,0,0,4,2,Email,Credit Card,3.0,24,10,2021-09-14,2023-06-07,0,Electric,2016-09-11,2023-03-03,0
1376,44,Male,Single,Metro,High School,Employed,Comprehensive,1182.87,5,8,5,466553.14,1,1,3,0,Email,UPI,2.0,4,3,2022-10-08,2023-01-25,0,SUV,2021-12-16,2023-04-18,1
1377,61,Male,Single,Metro,Bachelor,Retired,Comprehensive,6464.66,3,2,5,117077.33,4,0,3,3,SMS,UPI,9.0,9,19,2022-05-03,2022-08-10,1,SUV,,2023-10-15,0
1378,58,Male,Single,Rural,Bachelor,Self-Employed,Comprehensive,6601.17,5,1,1,27332.0,4,0,3,3,Agent,Credit Card,7.0,6,12,2021-12-02,2021-12-01,1,Sedan,2023-02-12,2021-03-09,0
1379,29,Female,Married,Rural,High School,Employed,Zero Depreciation,2631.12,1,4,5,249880.54,2,0,3,3,Phone,Cash,0.0,4,3,2017-02-25,2019-01-06,2,SUV,2018-03-02,2022-01-04,0
1380,42,Male,Divorced,Metro,Bachelor,Employed,Third-Party,3990.78,1,8,4,161020.57,1,0,3,2,SMS,Net Banking,0.0,25,11,2022-03-06,2023-07-26,0,Electric,2015-12-16,2023-06-08,1
1381,30,Female,Single,Metro,Bachelor,Self-Employed,Comprehensive,8909.09,1,9,1,210253.35,4,0,4,0,Agent,UPI,,11,17,2018-04-05,2018-01-10,5,Sedan,2020-06-17,2020-12-27,0
1382,58,Male,Married,Urban,High School,Employed,Third-Party,5942.49,1,3,3,234621.09,2,0,4,3,Email,Net Banking,1.0,4,2,2015-07-03,2016-04-04,7,Hatchback,,2021-11-06,0
1383,35,Female,Single,Metro,Master,Employed,Third-Party,4915.72,3,0,3,397434.65,4,1,2,1,Agent,UPI,4.0,18,10,2021-04-27,2022-11-13,1,Sedan,2015-07-05,2023-10-16,0
1384,40,Male,Married,Urban,Master,Self-Employed,Zero Depreciation,9423.66,1,5,2,359907.41,0,0,3,2,Agent,UPI,0.0,28,19,2017-10-09,2023-08-15,0,Electric,2017-09-27,2023-10-08,0
