Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Policy_Start_Date,Policy_End_Date,Last_Claim_Date,Last_Payment_Date,Vehicle_Age,Vehicle_Type,Premium_Amount,Churn,Age_Group,Policy_Duration,Policy_Age,Time_Since_Last_Claim,Time_Since_Last_Payment
C4682,20,Male,Married,Urban,High School,Employed,Comprehensive,5,5,4,20675,1,3,2,In-Person,Online,2,4,2,2017-06-06,2022-05-06,,2021-04-11,10,SUV,22478,0.0,"(18, 25]",1795.0,6.650239561943874,0.0,1024
C4683,64,Female,Single,Rural,Bachelor's,Employed,Comprehensive,1,3,2,128822,2,1,0,Email,Credit Card,5,11,2,,,,2021-04-03,13,Hatchback,12497,0.0,"(55, 65]",0.0,0.0,0.0,1032
C4684,41,Male,Single,Urban,Master's,Employed,Third Party,9,0,2,58414,0,1,2,In-Person,Online,7,16,6,,,2020-07-02,2017-06-18,9,Luxury,34347,0.0,"(35, 45]",0.0,0.0,1307.0,2417
C4685,44,Male,Single,Metro,Bachelor's,Employed,Comprehensive,1,5,1,172647,3,2,2,Phone,Cheque,4,24,9,,,2018-10-01,2017-09-27,6,Hatchback,17896,0.0,"(35, 45]",0.0,0.0,1947.0,2316
C4686,57,Male,Married,Metro,Master's,Employed,Third Party,1,4,2,431612,0,3,2,In-Person,Online,5,29,2,2015-10-05,2016-09-05,,2015-12-17,13,SUV,26355,0.0,"(55, 65]",336.0,8.320328542094456,0.0,2966
C4687,53,Female,Single,Urban,Master's,Employed,Comprehensive,4,4,4,394052,1,2,2,Email,Online,7,9,8,2023-06-06,,2023-02-08,2023-12-10,14,SUV,29136,1.0,"(45, 55]",0.0,0.6516084873374401,356.0,51
C4688,51,Female,Married,Metro,Master's,Employed,Comprehensive,5,5,2,361678,2,2,0,In-Person,Credit Card,5,10,4,,,,2023-12-24,7,Hatchback,10409,0.0,"(45, 55]",0.0,0.0,0.0,37
C4689,46,Female,Single,Urban,Master's,Self-Employed,Comprehensive,4,3,1,208449,2,3,2,Phone,Online,3,25,3,2016-06-04,2020-05-04,2017-08-10,2019-06-24,6,Sedan,13898,0.0,"(45, 55]",1430.0,7.655030800821355,2364.0,1681
C4690,41,Male,Married,Urban,Bachelor's,Employed,Own Damage,9,1,1,93962,1,2,1,In-Person,Cheque,4,2,3,,,2020-01-06,2022-08-22,4,SUV,23360,0.0,"(35, 45]",0.0,0.0,1485.0,526
C4691,41,Male,Single,Urban,Master's,Employed,Comprehensive,2,2,2,67871,0,3,2,Email,Cheque,1,29,0,2017-07-01,2019-07-01,,2018-04-03,4,Luxury,46088,0.0,"(35, 45]",730.0,6.581793292265571,0.0,2128
C4692,59,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,7,2,3,267790,2,3,0,Phone,Cheque,6,23,8,,,,2020-01-26,6,Luxury,23323,1.0,"(55, 65]",0.0,0.0,0.0,1465
C4693,21,Male,Married,Urban,High School,Employed,Comprehensive,2,5,0,308684,1,3,0,Email,Credit Card,7,11,5,,,2000-01-01,2023-06-17,0,Sedan,5606,0.0,"(18, 25]",0.0,0.0,8795.0,227
C4694,20,Male,Single,Metro,High School,Employed,Comprehensive,5,0,4,327098,2,3,2,Email,Cheque,3,21,2,,,2020-04-11,2022-04-24,3,Hatchback,16009,0.0,"(18, 25]",0.0,0.0,1389.0,646
C4695,51,Female,Single,Urban,Master's,Self-Employed,Comprehensive,4,3,1,397009,2,2,0,Phone,Online,0,28,0,2015-11-08,2019-10-08,2018-05-12,2018-07-25,0,Sedan,12880,0.0,"(45, 55]",1430.0,8.227241615331964,2089.0,2015
C4696,66,Female,Married,Urban,Master's,Self-Employed,Third Party,3,5,1,178945,1,1,0,Phone,Cash,9,25,9,,,,2023-12-07,14,Hatchback,19881,0.0,"(65, 100]",0.0,0.0,0.0,54
C4697,40,Male,Single,Urban,Master's,Employed,Comprehensive,9,5,3,414108,2,1,0,In-Person,Cheque,8,23,5,,,,2022-07-03,1,Sedan,16113,1.0,"(35, 45]",0.0,0.0,0.0,576
C4698,69,Male,Married,Metro,Bachelor's,Unemployed,Third Party,1,4,3,286104,2,2,2,In-Person,Credit Card,7,5,3,,,,2021-08-27,1,SUV,13222,0.0,"(65, 100]",0.0,0.0,0.0,886
C4699,40,Female,Single,Urban,Bachelor's,Employed,Comprehensive,8,0,1,92863,2,2,0,Email,Cheque,6,14,3,,,2022-11-11,2023-12-23,0,Sedan,18327,0.0,"(35, 45]",0.0,0.0,445.0,38
C4700,62,Male,Married,Urban,Master's,Employed,Comprehensive,8,5,2,12261,1,2,2,Phone,Online,5,27,8,,,,2023-09-05,9,Hatchback,14640,0.0,"(55, 65]",0.0,0.0,0.0,147
C4701,22,Male,Married,Metro,High School,Self-Employed,Own Damage,1,1,2,171341,0,3,1,Email,Cash,0,15,5,,,2023-03-07,2023-05-16,8,Hatchback,10249,0.0,"(18, 25]",0.0,0.0,329.0,259
C4702,48,Male,Single,Rural,Bachelor's,Employed,Comprehensive,9,2,4,139899,0,2,1,Email,Cheque,5,13,1,2018-01-12,,,2019-05-17,0,SUV,26654,0.0,"(45, 55]",0.0,6.047912388774812,0.0,1719
C4703,58,Male,Married,Urban,Bachelor's,Employed,Own Damage,3,0,0,78306,0,2,0,In-Person,Cash,0,26,1,2023-02-12,,2000-01-01,2023-12-31,12,Hatchback,11111,0.0,"(55, 65]",0.0,0.9637234770704997,8795.0,30
C4704,23,Female,Married,Urban,Bachelor's,Self-Employed,Third Party,6,4,3,375691,2,4,0,Email,Online,0,27,9,2015-02-06,,,2021-02-02,3,SUV,24696,0.0,"(18, 25]",0.0,8.980150581793293,0.0,1092
C4705,54,Male,Single,Urban,Master's,Employed,Comprehensive,8,5,1,497222,3,1,0,Email,Credit Card,7,23,5,,,2023-05-07,2023-09-05,4,Sedan,6673,1.0,"(45, 55]",0.0,0.0,268.0,147
C4706,27,Male,Single,Rural,Diploma,Employed,Comprehensive,4,1,4,340001,0,2,0,Email,Cash,6,15,2,,,,2023-12-31,2,Luxury,26037,0.0,"(25, 35]",0.0,0.0,0.0,30
C4707,57,Male,Married,Urban,Bachelor's,Unemployed,Third Party,9,3,4,457352,2,2,1,Email,Online,3,13,0,2016-08-03,,,2022-04-05,11,Hatchback,7310,0.0,"(55, 65]",0.0,7.490759753593429,0.0,665
C4708,24,Female,Single,Urban,Bachelor's,Self-Employed,Third Party,5,2,0,372082,2,3,0,Phone,Cash,7,14,3,,,2000-01-01,2023-03-30,13,Hatchback,16589,0.0,"(18, 25]",0.0,0.0,8795.0,306
C4709,56,Male,Married,Urban,Master's,Self-Employed,Comprehensive,4,2,3,41080,0,4,0,In-Person,Online,3,24,3,,,2020-05-10,2020-09-02,10,Hatchback,19287,0.0,"(55, 65]",0.0,0.0,1360.0,1245
C4710,55,Male,Married,Metro,Master's,Employed,Comprehensive,5,2,2,466255,1,1,1,Email,Cash,4,12,4,,,2023-03-05,2023-08-08,10,SUV,21982,0.0,"(45, 55]",0.0,0.0,331.0,175
C4711,38,Female,Single,Metro,Master's,Employed,Third Party,9,4,2,88930,3,3,1,Email,Cheque,9,7,8,,,,2023-09-19,7,Luxury,22034,0.0,"(35, 45]",0.0,0.0,0.0,133
C4712,37,Female,Married,Metro,Bachelor's,Employed,Third Party,7,0,3,177277,2,1,0,Email,Cash,9,11,1,2021-12-12,,,2023-08-03,5,Hatchback,16765,1.0,"(35, 45]",0.0,2.132785763175907,0.0,180
C4713,20,Female,Single,Metro,High School,Employed,Comprehensive,5,4,4,11979,2,2,0,In-Person,Cash,5,25,9,,,2022-11-06,2020-06-19,14,Sedan,7749,1.0,"(18, 25]",0.0,0.0,450.0,1320
C4714,68,Female,Married,Urban,Bachelor's,Unemployed,Comprehensive,1,2,4,347434,0,2,1,In-Person,Credit Card,6,15,3,,,,2016-12-02,0,Hatchback,18112,0.0,"(65, 100]",0.0,0.0,0.0,2615
C4715,39,Male,Single,Metro,Bachelor's,Employed,Comprehensive,8,0,4,180984,1,3,2,Email,Cash,8,7,8,,,,2021-10-17,5,Hatchback,9827,0.0,"(35, 45]",0.0,0.0,0.0,835
C4716,64,Male,Married,Urban,Bachelor's,Employed,Comprehensive,6,4,1,449296,1,1,1,Phone,Cheque,2,27,8,,,2022-09-09,2021-10-01,4,Hatchback,19853,0.0,"(55, 65]",0.0,0.0,508.0,851
C4717,21,Male,Married,Urban,High School,Employed,Comprehensive,9,2,2,134657,1,3,1,In-Person,Cash,6,14,6,,,,2019-12-09,10,Hatchback,6840,0.0,"(18, 25]",0.0,0.0,0.0,1513
C4718,45,Male,Married,Urban,Master's,Employed,Third Party,9,2,1,210394,2,4,0,Phone,Cheque,0,2,1,,,2022-10-12,2023-09-27,4,Hatchback,13759,0.0,"(35, 45]",0.0,0.0,475.0,125
C4719,29,Female,Single,Urban,Bachelor's,Employed,Comprehensive,7,3,0,101877,0,3,2,Email,Cheque,8,3,0,2023-04-05,,2000-01-01,2023-12-07,6,SUV,22023,0.0,"(25, 35]",0.0,0.8213552361396304,8795.0,54
C4720,55,Female,Single,Urban,Bachelor's,Self-Employed,Third Party,2,4,2,483374,1,1,1,Email,Cash,7,1,1,,,,2017-10-19,1,Sedan,5312,0.0,"(45, 55]",0.0,0.0,0.0,2294
C4721,68,Female,Single,Urban,Master's,Self-Employed,Own Damage,4,3,3,370507,2,4,2,Email,Cash,4,4,9,2019-10-06,2023-09-06,,2022-03-08,2,SUV,12486,1.0,"(65, 100]",1431.0,4.317590691307323,0.0,693
C4722,53,Male,Single,Urban,Bachelor's,Employed,Comprehensive,9,0,4,459460,2,4,2,Phone,Online,4,20,5,,,,2023-05-14,5,Hatchback,18155,1.0,"(45, 55]",0.0,0.0,0.0,261
C4723,64,Female,Single,Urban,Master's,Unemployed,Third Party,3,3,0,14959,2,1,1,Email,Online,8,6,7,,,2000-01-01,2015-11-23,4,Sedan,8353,1.0,"(55, 65]",0.0,0.0,8795.0,2990
C4724,58,Female,Married,Urban,Master's,Unemployed,Own Damage,8,5,3,291170,3,4,2,Phone,Cheque,3,17,2,2019-06-07,,,2021-11-01,14,Hatchback,8117,0.0,"(55, 65]",0.0,4.648870636550308,0.0,820
C4725,22,Male,Married,Urban,High School,Employed,Third Party,1,5,1,376335,3,4,0,Phone,Cheque,0,7,2,,,2019-12-10,2019-10-18,2,Sedan,6198,0.0,"(18, 25]",0.0,0.0,1512.0,1565
C4726,30,Female,Single,Urban,Bachelor's,Employed,Comprehensive,8,2,1,288108,2,4,2,Email,Cheque,4,22,3,,,2020-01-04,2022-09-08,14,SUV,11392,0.0,"(25, 35]",0.0,0.0,1487.0,509
C4727,40,Male,Single,Rural,Bachelor's,Unemployed,Third Party,7,1,4,92388,1,3,2,In-Person,Cheque,9,21,1,,,,2021-04-29,5,Sedan,13689,0.0,"(35, 45]",0.0,0.0,0.0,1006
C4728,67,Male,Married,Metro,Bachelor's,Employed,Third Party,3,0,3,128517,0,3,2,In-Person,Cheque,8,22,1,,,2023-01-11,2023-11-29,4,Hatchback,16569,0.0,"(65, 100]",0.0,0.0,384.0,62
C4729,47,Female,Married,Rural,Bachelor's,Employed,Comprehensive,2,5,2,142375,0,3,1,Phone,Cheque,7,2,9,2019-02-03,2021-01-03,2021-12-02,2019-12-29,4,SUV,18592,0.0,"(45, 55]",700.0,4.988364134154689,789.0,1493
C4730,54,Female,Married,Urban,Bachelor's,Employed,Comprehensive,4,4,4,290101,0,1,1,In-Person,Cash,1,2,7,,,,2023-03-25,14,Sedan,14880,0.0,"(45, 55]",0.0,0.0,0.0,311
C4731,42,Male,Single,Urban,Master's,Self-Employed,Third Party,1,3,2,84241,1,4,1,Phone,Online,4,6,2,,,,2017-11-17,6,Hatchback,6436,0.0,"(35, 45]",0.0,0.0,0.0,2265
C4732,65,Male,Married,Urban,Master's,Employed,Comprehensive,9,4,0,346778,3,4,2,In-Person,Credit Card,2,1,5,,,2000-01-01,2022-07-13,6,Sedan,11340,1.0,"(55, 65]",0.0,0.0,8795.0,566
C4733,44,Female,Married,Urban,Master's,Self-Employed,Own Damage,8,1,4,56636,1,2,0,Phone,Cheque,8,8,4,,,,2022-02-06,13,Hatchback,12228,0.0,"(35, 45]",0.0,0.0,0.0,723
C4734,68,Female,Single,Rural,Master's,Unemployed,Own Damage,8,0,3,210457,1,4,2,In-Person,Cash,3,19,8,2018-08-02,,2021-04-01,2020-01-20,11,Hatchback,13098,0.0,"(65, 100]",0.0,5.494866529774128,1034.0,1471
C4735,31,Female,Married,Metro,Bachelor's,Self-Employed,Comprehensive,8,2,2,413765,0,4,2,Email,Cheque,4,4,8,2022-03-09,,,2023-01-18,8,Hatchback,12087,0.0,"(25, 35]",0.0,1.894592744695414,0.0,377
C4736,65,Male,Married,Urban,Bachelor's,Self-Employed,Third Party,9,3,4,336517,3,3,0,Phone,Credit Card,3,20,3,,,2020-06-12,2023-04-12,6,Hatchback,11373,0.0,"(55, 65]",0.0,0.0,1327.0,293
C4737,64,Male,Single,Metro,Bachelor's,Employed,Comprehensive,3,3,2,299745,3,4,2,Phone,Online,5,4,3,2018-04-11,2021-03-11,2020-07-10,2020-12-04,0,Sedan,6637,0.0,"(55, 65]",1065.0,5.804243668720055,1299.0,1152
C4738,53,Male,Married,Metro,Bachelor's,Self-Employed,Comprehensive,7,0,0,11685,0,4,1,In-Person,Online,6,6,1,2020-03-09,,2000-01-01,2021-12-13,13,SUV,14117,0.0,"(45, 55]",0.0,3.893223819301848,8795.0,778
C4739,56,Male,Married,Urban,Bachelor's,Employed,Own Damage,1,1,0,393060,0,4,1,Email,Cheque,0,23,2,2016-06-08,2017-06-08,2000-01-01,2017-04-07,1,Hatchback,11624,0.0,"(55, 65]",365.0,7.644079397672827,8795.0,2489
C4740,33,Male,Married,Metro,Bachelor's,Employed,Comprehensive,1,0,0,266589,0,4,1,Phone,Credit Card,1,5,6,2020-10-03,2021-10-03,2000-01-01,2021-03-06,9,Hatchback,17294,0.0,"(25, 35]",365.0,3.323750855578371,8795.0,1060
C4741,39,Male,Married,Rural,Master's,Self-Employed,Comprehensive,8,3,3,496563,2,3,1,In-Person,Online,2,20,6,2015-11-05,2023-09-05,,2021-12-23,3,SUV,13942,0.0,"(35, 45]",2861.0,8.235455167693361,0.0,768
C4742,38,Male,Single,Urban,Bachelor's,Employed,Third Party,7,2,0,496467,3,4,1,Email,Credit Card,5,29,3,2021-11-10,,2000-01-01,2022-03-20,3,SUV,29694,0.0,"(35, 45]",0.0,2.220396988364134,8795.0,681
C4743,38,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,9,3,0,122934,2,2,0,Email,Cheque,7,15,7,,,2000-01-01,2020-02-02,14,Hatchback,16859,0.0,"(35, 45]",0.0,0.0,8795.0,1458
C4744,25,Female,Married,Urban,Bachelor's,Self-Employed,Third Party,6,1,4,470814,2,3,2,Phone,Online,7,17,9,,,2023-04-05,2023-06-01,4,SUV,17896,0.0,"(18, 25]",0.0,0.0,300.0,243
C4745,66,Male,Married,Metro,Master's,Self-Employed,Own Damage,9,4,1,498629,3,3,2,In-Person,Cash,1,19,6,,,2023-03-11,2023-10-05,0,Hatchback,15441,0.0,"(65, 100]",0.0,0.0,325.0,117
C4746,33,Male,Single,Rural,Master's,Self-Employed,Comprehensive,8,4,4,381508,0,4,1,Phone,Cash,5,16,0,,,,2019-01-14,7,Hatchback,13485,0.0,"(25, 35]",0.0,0.0,0.0,1842
C4747,48,Male,Single,Urban,Master's,Employed,Comprehensive,1,0,3,398397,2,3,0,Phone,Cheque,2,28,5,,,2022-05-04,2022-04-06,13,Sedan,17484,0.0,"(45, 55]",0.0,0.0,636.0,664
C4748,59,Male,Married,Urban,Master's,Employed,Comprehensive,8,3,3,426896,1,4,1,Email,Cash,2,9,6,,,,2016-05-22,5,Sedan,14940,0.0,"(55, 65]",0.0,0.0,0.0,2809
C4749,27,Male,Married,Metro,Bachelor's,Unemployed,Own Damage,5,1,0,446034,1,2,1,In-Person,Cash,6,21,9,,2022-12-10,2000-01-01,2021-07-13,0,Sedan,6306,0.0,"(25, 35]",0.0,0.0,8795.0,931
C4750,49,Female,Married,Urban,Master's,Employed,Comprehensive,9,1,3,495772,3,4,1,In-Person,Cheque,6,10,9,,,,2023-12-11,3,SUV,28556,1.0,"(45, 55]",0.0,0.0,0.0,50
C4751,51,Female,Single,Metro,Master's,Self-Employed,Comprehensive,9,4,2,473426,2,4,2,Phone,Cash,6,18,6,,,2023-02-11,2023-03-29,5,SUV,18257,0.0,"(45, 55]",0.0,0.0,353.0,307
C4752,26,Male,Single,Urban,Bachelor's,Employed,Comprehensive,1,4,2,378854,2,4,0,Email,Cash,3,21,4,,,,2017-06-23,0,Hatchback,14243,0.0,"(25, 35]",0.0,0.0,0.0,2412
C4753,34,Male,Single,Urban,Bachelor's,Employed,Own Damage,3,0,2,203631,1,2,0,Email,Cash,4,20,9,,,,2023-08-31,0,Hatchback,10954,0.0,"(25, 35]",0.0,0.0,0.0,152
C4754,28,Male,Married,Urban,Bachelor's,Employed,Comprehensive,3,5,4,18919,0,3,1,In-Person,Online,3,13,8,2016-12-05,2019-12-05,2016-09-12,2016-09-14,12,Sedan,16133,0.0,"(25, 35]",1095.0,7.151266255989048,2696.0,2694
C4755,49,Female,Married,Rural,Master's,Employed,Comprehensive,3,0,1,197040,3,3,1,Phone,Credit Card,9,7,8,,,,2023-03-21,7,Luxury,42024,1.0,"(45, 55]",0.0,0.0,0.0,315
C4756,27,Male,Married,Metro,Bachelor's,Employed,Comprehensive,6,1,1,446615,2,2,1,Phone,Online,9,14,1,2020-11-10,,2022-09-05,2022-04-29,14,SUV,12336,0.0,"(25, 35]",0.0,3.2197125256673513,512.0,641
C4757,39,Male,Single,Urban,Master's,Employed,Third Party,8,0,1,92790,3,2,2,Email,Credit Card,7,13,9,,,,2017-06-23,14,SUV,16543,1.0,"(35, 45]",0.0,0.0,0.0,2412
C4758,34,Female,Single,Urban,Bachelor's,Employed,Comprehensive,3,2,4,331859,3,2,0,Phone,Online,2,4,6,2023-05-01,,,2023-06-01,6,Sedan,14199,0.0,"(25, 35]",0.0,0.7501711156741958,0.0,243
C4759,21,Female,Married,Metro,High School,Employed,Own Damage,3,3,4,344465,2,4,1,Email,Cash,5,9,9,,,2017-02-12,2018-02-06,2,Sedan,12890,0.0,"(18, 25]",0.0,0.0,2543.0,2184
C4760,65,Female,Married,Urban,Master's,Employed,Comprehensive,6,2,2,30797,0,3,1,Phone,Cash,1,14,5,,,2023-12-03,2023-12-16,4,Hatchback,11689,0.0,"(55, 65]",0.0,0.0,58.0,45
C4761,69,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,7,0,0,260076,1,4,2,Email,Online,4,3,9,,,2000-01-01,2020-10-21,6,Hatchback,16030,0.0,"(65, 100]",0.0,0.0,8795.0,1196
C4762,64,Female,Single,Urban,Master's,Employed,Comprehensive,7,2,4,104155,0,3,0,Email,Online,1,10,7,2022-03-06,,2023-05-03,2022-08-07,1,Hatchback,16228,0.0,"(55, 65]",0.0,1.9028062970568105,272.0,541
C4763,42,Male,Married,Urban,Master's,Employed,Comprehensive,8,0,3,103594,2,3,0,In-Person,Cash,0,17,4,,,2022-09-10,2022-09-13,9,Sedan,9787,0.0,"(35, 45]",0.0,0.0,507.0,504
C4764,38,Male,Single,Urban,Bachelor's,Employed,Comprehensive,5,4,0,157806,3,3,2,In-Person,Online,9,28,7,2016-12-11,2021-11-11,2000-01-01,2019-02-17,9,Sedan,13024,1.0,"(35, 45]",1796.0,7.134839151266256,8795.0,1808
C4765,54,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,6,3,3,463665,2,4,1,Email,Cash,2,10,5,2015-06-04,2021-04-04,,2020-03-23,11,Sedan,19004,0.0,"(45, 55]",2131.0,8.657084188911705,0.0,1408
C4766,55,Female,Married,Metro,Master's,Employed,Comprehensive,6,5,3,302802,2,3,2,In-Person,Online,3,17,0,,,2023-02-03,2020-05-25,12,Luxury,37493,0.0,"(45, 55]",0.0,0.0,361.0,1345
C4767,66,Female,Married,Metro,Bachelor's,Employed,Own Damage,9,5,3,418185,2,3,1,In-Person,Online,6,26,3,,,,2019-05-28,6,SUV,10179,1.0,"(65, 100]",0.0,0.0,0.0,1708
C4768,18,Male,Married,Urban,High School,Employed,Own Damage,9,3,1,280966,3,1,0,Email,Online,1,16,6,2016-03-03,,,2021-06-26,0,Luxury,34411,0.0,,0.0,7.909650924024641,0.0,948
C4769,42,Male,Single,Metro,Bachelor's,Unemployed,Comprehensive,3,1,0,453274,1,1,0,Phone,Cash,2,28,4,2015-04-01,2018-03-01,2000-01-01,2015-06-07,4,Hatchback,5990,0.0,"(35, 45]",1065.0,8.83230663928816,8795.0,3159
C4770,68,Male,Single,Rural,Master's,Self-Employed,Comprehensive,5,0,4,78113,3,2,2,Phone,Credit Card,5,23,4,,,,2023-12-31,12,Sedan,14648,1.0,"(65, 100]",0.0,0.0,0.0,30
C4771,53,Male,Married,Rural,Bachelor's,Self-Employed,Comprehensive,7,5,1,255786,3,4,2,In-Person,Credit Card,1,16,5,,,2022-07-11,2022-08-17,9,Hatchback,15382,1.0,"(45, 55]",0.0,0.0,568.0,531
C4772,34,Male,Single,Urban,Bachelor's,Unemployed,Third Party,1,0,4,27329,0,3,2,Phone,Online,2,22,1,2019-03-02,2020-03-02,,2019-04-23,12,Luxury,15547,0.0,"(25, 35]",366.0,4.914442162902122,0.0,1743
C4773,58,Female,Single,Rural,Master's,Employed,Comprehensive,3,5,4,70725,1,4,1,Email,Credit Card,4,29,2,,,,2020-05-29,3,Hatchback,15543,1.0,"(55, 65]",0.0,0.0,0.0,1341
C4774,41,Male,Married,Urban,Bachelor's,Employed,Comprehensive,7,4,0,436084,3,2,0,Email,Online,3,25,1,,,2000-01-01,2018-11-14,5,Hatchback,10557,0.0,"(35, 45]",0.0,0.0,8795.0,1903
C4775,19,Female,Married,Metro,High School,Self-Employed,Comprehensive,3,4,1,401929,2,2,1,Phone,Online,4,7,5,,,,2023-12-01,10,Hatchback,11154,0.0,"(18, 25]",0.0,0.0,0.0,60
C4776,57,Female,Married,Urban,Master's,Employed,Third Party,6,0,2,42137,3,2,1,In-Person,Credit Card,7,29,6,,,,2023-06-02,10,Hatchback,11452,1.0,"(55, 65]",0.0,0.0,0.0,242
C4777,32,Male,Single,Urban,Master's,Employed,Third Party,8,4,3,57893,1,4,1,In-Person,Cash,4,19,9,,,2021-05-04,2019-11-11,3,Hatchback,13844,0.0,"(25, 35]",0.0,0.0,1001.0,1541
C4778,49,Male,Married,Metro,Master's,Employed,Comprehensive,8,3,2,391300,0,2,0,Email,Cheque,3,1,3,,,,2018-10-25,9,Sedan,5168,0.0,"(45, 55]",0.0,0.0,0.0,1923
C4779,56,Female,Single,Urban,Bachelor's,Employed,Comprehensive,8,3,3,153244,3,2,0,Phone,Cheque,5,10,5,,,2022-01-01,2020-12-14,6,Hatchback,5379,0.0,"(55, 65]",0.0,0.0,759.0,1142
C4780,23,Female,Single,Metro,Bachelor's,Self-Employed,Third Party,1,0,3,222591,1,3,0,In-Person,Cheque,8,3,5,,,2020-03-01,2020-01-31,12,Hatchback,11394,1.0,"(18, 25]",0.0,0.0,1430.0,1460
C4781,18,Female,Single,Urban,High School,Employed,Comprehensive,3,5,2,98580,2,3,0,Phone,Credit Card,5,2,6,,,2018-04-11,2021-03-16,10,Hatchback,11163,0.0,,0.0,0.0,2120.0,1050
C4782,64,Female,Single,Urban,Master's,Employed,Comprehensive,5,1,4,150818,3,4,1,Phone,Cheque,4,5,3,2018-09-11,2023-08-11,2020-11-01,2021-02-28,9,Sedan,12379,0.0,"(55, 65]",1795.0,5.385352498288843,1185.0,1066
C4783,40,Female,Married,Urban,Master's,Employed,Comprehensive,6,3,1,284617,0,1,0,Phone,Online,9,24,1,,,2016-10-11,2017-02-04,5,SUV,21450,0.0,"(35, 45]",0.0,0.0,2667.0,2551
C4784,56,Male,Married,Metro,Master's,Self-Employed,Comprehensive,3,3,3,64637,1,2,2,In-Person,Cash,2,27,1,,,,2023-01-25,2,SUV,20505,0.0,"(55, 65]",0.0,0.0,0.0,370
C4785,34,Female,Married,Metro,Master's,Employed,Comprehensive,7,0,1,305411,0,3,1,Email,Credit Card,8,9,1,,,,2020-07-18,14,Sedan,17031,0.0,"(25, 35]",0.0,0.0,0.0,1291
C4786,51,Female,Married,Urban,Bachelor's,Employed,Comprehensive,6,3,0,195748,3,3,2,Email,Cash,3,24,5,,,2000-01-01,2019-07-09,14,Hatchback,18585,1.0,"(45, 55]",0.0,0.0,8795.0,1666
C4787,58,Female,Single,Rural,Bachelor's,Employed,Comprehensive,6,3,1,363778,3,2,1,Phone,Online,5,15,7,,,,2022-11-07,14,Sedan,10048,0.0,"(55, 65]",0.0,0.0,0.0,449
C4788,46,Male,Single,Urban,Master's,Employed,Comprehensive,2,0,0,383581,1,4,1,In-Person,Cash,0,18,8,,,2000-01-01,2023-12-07,1,Sedan,10740,0.0,"(45, 55]",0.0,0.0,8795.0,54
C4789,26,Female,Married,Urban,Bachelor's,Employed,Comprehensive,6,3,3,488897,3,3,1,In-Person,Cash,5,25,2,2017-10-10,2023-09-10,,2019-08-24,10,Luxury,39048,0.0,"(25, 35]",2161.0,6.30527036276523,0.0,1620
C4790,30,Male,Married,Urban,Bachelor's,Employed,Third Party,5,0,4,451446,2,1,0,Email,Online,5,13,0,2016-07-12,2021-06-12,2017-10-04,2017-09-02,2,SUV,24127,0.0,"(25, 35]",1796.0,7.5509924709103355,2309.0,2341
C4791,23,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,3,1,4,272678,1,1,2,In-Person,Online,7,20,6,2023-07-02,,,2023-04-03,10,Hatchback,12872,0.0,"(18, 25]",0.0,0.5804243668720055,0.0,302
C4792,23,Male,Single,Urban,Bachelor's,Unemployed,Comprehensive,1,5,4,281143,0,4,1,Phone,Credit Card,7,18,1,,,,2019-07-15,6,Sedan,17988,0.0,"(18, 25]",0.0,0.0,0.0,1660
C4793,37,Male,Married,Metro,Master's,Employed,Comprehensive,9,4,0,327812,1,2,1,In-Person,Cheque,5,9,1,2022-02-08,,2000-01-01,2022-12-20,7,Hatchback,17442,0.0,"(35, 45]",0.0,1.9739904175222451,8795.0,406
C4794,69,Male,Single,Metro,Master's,Self-Employed,Third Party,8,0,1,215769,0,3,2,In-Person,Online,3,13,0,2023-06-09,,2023-05-12,2023-10-27,10,Hatchback,5314,0.0,"(65, 100]",0.0,0.6433949349760438,263.0,95
C4795,20,Male,Single,Metro,High School,Self-Employed,Third Party,6,3,3,87432,3,3,1,In-Person,Cash,5,29,0,,,2021-04-05,2019-12-03,11,SUV,23457,1.0,"(18, 25]",0.0,0.0,1030.0,1519
C4796,34,Male,Single,Urban,Bachelor's,Unemployed,Third Party,7,2,4,234476,0,2,2,Phone,Online,7,3,5,,,,2022-12-16,12,Luxury,48175,1.0,"(25, 35]",0.0,0.0,0.0,410
C4797,66,Female,Single,Metro,Bachelor's,Employed,Comprehensive,2,4,3,87667,1,4,2,In-Person,Credit Card,4,16,2,,,,2018-02-17,5,Hatchback,17441,0.0,"(65, 100]",0.0,0.0,0.0,2173
C4798,29,Male,Single,Metro,Bachelor's,Employed,Comprehensive,6,1,3,127626,2,3,1,In-Person,Cheque,5,21,6,,,,2022-01-17,6,Hatchback,17131,0.0,"(25, 35]",0.0,0.0,0.0,743
